CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio
7BD15F1672C87620188498E6B07CC20D,0,1.2157943925233645,0.93,0.7876747189539134,0.0,4.58,12,71,0.01160541586073501,0.06866537717601548
670181CC2844AF55AD21F7AB48AC4B0F,0,16.66846518987342,14.92,10.216448998000176,0.0,88.03,50,402,0.048355899419729204,0.38878143133462284
0AA0C05E6F9F582FDB45809793DB7999,0,374.481347150259,375.145,122.40408135366636,0.0,590.03,50,262,0.048355899419729204,0.25338491295938104
50935BD5D8875D7559C88231C0A53B51,0,0.5815506958250497,0.36,0.7054686039496862,0.0,4.09,363,28,0.35106382978723405,0.027079303675048357
7145257F0513872F2B2BA84D502A894C,0,4.703611940298508,4.38,3.1560896030257766,0.0,18.02,102,29,0.09864603481624758,0.02804642166344294
A28F05B5700E8AD60FB9F0D1D37E490A,0,1.0662890625,0.04,1.3719799316968828,0.0,7.0,379,10,0.3665377176015474,0.009671179883945842
9886A4AB003BF779ACC20B4978B96160,0,12.202078817733991,8.47,12.474055580956005,0.0,60.71,49,19,0.047388781431334626,0.0183752417794971
73F8367F6F850BB610C29B220FAE5094,0,0.47850282485875717,0.56,0.1951269398491328,0.0,0.58,50,680,0.048355899419729204,0.6576402321083172
9B667036FF12F73C60DD5D14DF1A8E45,0,0.0,0.0,0.0,0.0,0.0,999,35,0.9661508704061895,0.033849129593810444
0B2662A7C1F5B9A04CD426EB5F32906C,0,0.0,0.0,0.0,0.0,0.0,588,446,0.5686653771760155,0.43133462282398455
E56467F5A2C7FA82A7B3228B05EC0D9E,0,8.018535353535354,8.7,3.9253338044686306,0.0,22.13,53,44,0.05125725338491296,0.0425531914893617
EDAA538C708D8F67698F2C6EE7E554C5,0,10.89104752667313,8.89,6.105500740313773,0.0,33.22,5,3,0.004835589941972921,0.0029013539651837525
D579C014B2930C934C0F24F9A781DC4D,0,3.0516618075801754,2.08,2.672899928091669,0.0,14.1,29,5,0.02804642166344294,0.004835589941972921
5368C0636DF92D35DC102A065C21916E,0,9.70873786407767e-06,0.0,0.00031158847642487786,0.0,0.01,1029,4,0.995164410058027,0.0038684719535783366
2E4C791463CA5E868CD7FE35730FCEED,0,0.0,0.0,0.0,0.0,0.0,962,72,0.9303675048355899,0.06963249516441006
A0140EC66076782B47F448E7CF64D5D6,0,7.05060370009737,6.5,4.532481798432808,0.0,23.7,23,7,0.022243713733075435,0.006769825918762089
1D7BBDEACD08699D3357B0CCE795D2D9,0,0.0486905916585839,0.0,0.30382246396609036,0.0,3.74,944,3,0.9129593810444874,0.0029013539651837525
8A06CA9A335D7D6FAC3CBE0F6694460C,0,2.8874999999999997,0.88,3.9012086102501176,0.0,18.43,338,18,0.32688588007736946,0.017408123791102514
2987A6CBDB8F9931852ABAED3DA86826,0,0.4717514677103718,0.0,1.7295465895315554,0.0,13.85,923,12,0.8926499032882012,0.01160541586073501
26DA200D4A887F6AA5B94F5682001428,0,0.0,0.0,0.0,0.0,0.0,853,181,0.8249516441005803,0.17504835589941972
22A8A6FB75DB9FE9E822DB339B5EA5CF,0,6.797953443258972,6.44,2.1641419254657306,0.0,16.5,7,3,0.006769825918762089,0.0029013539651837525
32BC94EA99FF14A6A9A752BB21FF2C3B,0,0.00945788964181994,0.0,0.1538520141749763,0.0,3.82,1012,1,0.9787234042553191,0.0009671179883945841
BE2833383B385A718620AA1FF341944F,0,4.333814616755793,2.13,5.778643970431148,0.0,28.88,242,473,0.23404255319148937,0.4574468085106383
E3A56E8F7B1C3FF8E9BCF3F725BD5557,0,8.200646123260437,8.675,3.53383090648685,0.0,25.93,62,28,0.059961315280464215,0.027079303675048357
FDF9FC791E03FAD83C7DC6C8AE3830DD,0,1.3165226337448561,1.29,0.5079690853390623,0.0,3.79,41,62,0.039651837524177946,0.059961315280464215
C6AF55F825EE456AA4A825F445A7CF7A,0,9.906834112149532,9.415,4.178270315684299,0.0,25.96,45,178,0.043520309477756286,0.172147001934236
E4BABBE183F533792AD1A4073FF5522A,0,16.891690962099126,14.71,9.593538938043903,0.0,68.67,1,5,0.0009671179883945841,0.004835589941972921
A89A50476A47FF1EEBDABCA9BAF7BD5F,0,0.005301062573789847,0.0,0.014501089428532026,0.0,0.18,629,187,0.6083172147001934,0.18085106382978725
7A231815FBEA1F434532B7ECFE8EAED1,0,9.331757696127108,12.87,8.92355461835235,0.0,37.81,462,27,0.44680851063829785,0.02611218568665377
F37DD4B4F3B8B9C2DABE9B969D83FACD,0,3.765805825242719,3.8049999999999997,2.4468924941058234,0.0,13.62,14,4,0.013539651837524178,0.0038684719535783366
024D731562E4F242091D55D35A244402,0,0.0,0.0,0.0,0.0,0.0,1029,5,0.995164410058027,0.004835589941972921
1B29E40410AA0E6B362EA329F0EA5776,0,0.0,0.0,0.0,0.0,0.0,1033,1,0.9990328820116054,0.0009671179883945841
7205F7415A8328609A73B73FC179494F,0,4.246016343207355,4.47,2.4785299471902955,0.0,43.87,45,55,0.043520309477756286,0.05319148936170213
F93850318088F854714453285A1C21F0,0,4.014756335282652,1.045,4.649246043159888,0.0,22.62,464,8,0.44874274661508706,0.007736943907156673
F56502B84127D1EB396A31C64CF8C770,0,7.250146914789422,7.04,4.039395664123045,0.0,21.5,80,13,0.07736943907156674,0.012572533849129593
13EE1FDD94A74F1739429DE62556A0CD,0,1.186611489776047,0.3,4.126360252772088,0.0,43.33,182,7,0.1760154738878143,0.006769825918762089
5809EF1430491B3A959792C7A3933E26,0,78.5147703180212,78.43,22.725424622416142,0.0,152.52,49,185,0.047388781431334626,0.17891682785299806
B7B50187C31773FBC3F12CFC4D19A8C4,0,0.0,0.0,0.0,0.0,0.0,942,92,0.9110251450676983,0.08897485493230174
C1E1AE34EFF88EB0F30A4458C985DB9D,0,10.674447674418603,8.695,7.842963701117454,0.0,52.75,9,2,0.008704061895551257,0.0019342359767891683
D8CBBB1C73CC1D467D2B4DE64609DF41,0,11.784758620689656,10.97,4.75420172471801,0.0,32.47,46,19,0.04448742746615087,0.0183752417794971
FE91F72CEDBA17A4290BD7BB0A58CD74,0,0.0,0.0,0.0,0.0,0.0,588,446,0.5686653771760155,0.43133462282398455
2DD41604DD6C68B828D100D94F3034FF,0,0.00016949152542372882,0.0,0.003709047342756396,0.0,0.09,942,90,0.9110251450676983,0.08704061895551257
4732759EBD06C9ABB3F19357C1867FAD,0,1.5380738522954094,0.0,3.1145487904938274,0.0,22.82,699,32,0.6760154738878144,0.030947775628626693
EA52976449510E4C0BF4495E81897642,0,0.32259980525803306,0.51,0.24875667146511385,0.0,0.83,381,7,0.36847195357833656,0.006769825918762089
6C9060409AC554E3661E7BB9E48D4BE8,0,19.27839408866995,11.22,260.8837837258701,0.0,8322.14,23,19,0.022243713733075435,0.0183752417794971
7F5C9C130C13C6E7E47814C011B8D02B,0,1.9809575518262585,1.83,0.9244714178094257,0.0,8.79,21,21,0.020309477756286266,0.020309477756286266
E40BA9B100671FC3E3B20BF1821F920F,0,2.62270087124879,0.03,5.330968664666146,0.0,40.2,507,1,0.49032882011605416,0.0009671179883945841
4D2BC316C25AFFDDF358B8F3E8293131,0,0.0,0.0,0.0,0.0,0.0,920,114,0.8897485493230174,0.1102514506769826
31DECDA9F3F7DB09B857B0D0EF57566B,0,11.11603092783505,9.835,5.895386069043083,0.0,69.97,45,64,0.043520309477756286,0.061895551257253385
2CF7A8FB1E203297F06438C298150AFC,0,5.0218873517786555,2.98,6.61176110137682,0.0,39.87,29,22,0.02804642166344294,0.02127659574468085
726BFDB0955802D2E49AE5F7F7669087,0,0.0,0.0,0.0,0.0,0.0,1014,20,0.9806576402321083,0.019342359767891684
BBE513F3C04DB8102EF13D6AD0F5F2FB,0,0.1687551867219917,0.0,0.6092571650535133,0.0,4.37,643,311,0.6218568665377177,0.30077369439071566
B6A8078818D6F116A2F0A241D104851D,0,1.8715151515151514,1.81,0.8062789014011038,0.0,6.14,57,11,0.0551257253384913,0.010638297872340425
D9D8AB3996365A0983ED40E0360FF088,0,0.0,0.0,0.0,0.0,0.0,993,41,0.960348162475822,0.039651837524177946
0E064C44CA32A273B8CB0F6639EC0C72,0,4.5552237354085605,0.0,5.786877312062991,0.0,28.98,573,6,0.5541586073500967,0.005802707930367505
103EFC383E2A886335AEA645CB5020B4,0,0.5901658031088083,0.3,0.893043524116428,0.0,9.4,76,69,0.0735009671179884,0.06673114119922631
C02DC2BF874118145666A80CF7C6ABD2,0,6.316912487708948,4.41,5.746365738276909,0.0,36.32,27,17,0.02611218568665377,0.01644100580270793
032F8161302A48C2EEAD808100DB2CBD,0,4.489033371691599,3.52,3.364807289698968,0.0,19.93,73,165,0.07059961315280464,0.1595744680851064
419739FFC9255CD61E55263374857D1C,0,0.0,0.0,0.0,0.0,0.0,1015,19,0.9816247582205029,0.0183752417794971
CF386855D4B650EB620FC246C1BC6DE4,0,3.7221453692848767,3.29,2.987401278934281,0.0,19.87,49,181,0.047388781431334626,0.17504835589941972
9F956276B7FA60437101BA6A01688093,0,0.25308895405669596,0.0,0.8674676005867261,0.0,7.71,888,11,0.8588007736943907,0.010638297872340425
7068BE9053BBA4F8A5F6941ABB0B9F64,0,0.0,0.0,0.0,0.0,0.0,1028,6,0.9941972920696325,0.005802707930367505
E0B22F93B45E125FA0C9B76398CE1B9B,0,0.0,0.0,0.0,0.0,0.0,1026,8,0.9922630560928434,0.007736943907156673
4D1D03BA207B948328746ECDFBC4CF12,0,0.0,0.0,0.0,0.0,0.0,1033,1,0.9990328820116054,0.0009671179883945841
DB782422ACF7CFF45DAF896F0EDCC151,0,7.742757936507937,7.785,3.033012459728844,0.0,41.15,50,26,0.048355899419729204,0.025145067698259187
321F416216C54EE209AB1CCE84D3A406,0,9.87637,8.65,5.109063578950036,0.0,54.15,1,34,0.0009671179883945841,0.03288201160541586
DE39549378D7538A3EEED8FBC55FB628,0,7.476548940464178,6.28,3.928701741171918,0.0,27.04,27,43,0.02611218568665377,0.041586073500967116
D0696303AA2A59A02D2B20D079F05B3D,0,2.626525323910483,0.86,3.6711582168240366,0.0,19.59,239,185,0.2311411992263056,0.17891682785299806
F0A2ED1D8032022B5F88463A3412E507,0,0.7816308593750001,0.84,0.600282253963177,0.0,3.96,177,10,0.17117988394584138,0.009671179883945842
7A786356BCD8187F2A2166A8EB5CB0E5,0,4.810968054211036,3.44,5.084278381330256,0.0,41.41,1,1,0.0009671179883945841,0.0009671179883945841
C215F73EE0587F44D3B2C8F946395857,0,0.0,0.0,0.0,0.0,0.0,1029,5,0.995164410058027,0.004835589941972921
CD8A4B3D5656402D086D865363A34C4B,0,11.825256756756755,11.74,2.588231576670431,0.0,19.95,3,294,0.0029013539651837525,0.28433268858800775
DAD0F1C42FA8B0795F99ED68BDD1038D,0,2.7228867102396515,2.15,2.215432107347444,0.0,33.34,8,116,0.007736943907156673,0.11218568665377177
A4D73309B616DDCB8788105FB28AE251,0,3.4090835850956696,3.08,1.6441239045064067,0.0,13.44,42,41,0.04061895551257253,0.039651837524177946
DE855771BF4E4F2E3478CC22204F10C7,0,0.053356713426853705,0.0,0.6164769147089998,0.0,10.94,940,36,0.9090909090909091,0.03481624758220503
15C58059F1F5FE66A75AE05B2323BEF5,0,0.1987914230019493,0.0,2.4960548190830716,0.0,41.22,1016,8,0.9825918762088974,0.007736943907156673
68F868D79F7D41D3123B20452D05221A,0,0.0,0.0,0.0,0.0,0.0,1031,3,0.9970986460348162,0.0029013539651837525
D7FE613BE4EE25878685E69D8FDBB05C,0,1.9096875,1.52,1.660003965652976,0.0,8.39,98,362,0.09477756286266925,0.35009671179883944
FE495568CA513A0FC8ED680425F83464,0,6.23651663405088,5.76,1.857757170204136,0.0,16.33,3,12,0.0029013539651837525,0.01160541586073501
46EEAABC31AF22B91AEFC1D424E445E1,0,17.2173640167364,17.015,6.368688486989799,0.0,36.8,50,78,0.048355899419729204,0.07543520309477757
5265C6A02312BC705C73ECD4A9E86732,0,0.00018008474576271187,0.0,0.005533028716685015,0.0,0.17,943,90,0.9119922630560928,0.08704061895551257
16E2BB87ED63BB6C096AFABFC1295762,0,2.3159056806002143,2.33,1.7173898374438024,0.0,8.43,73,101,0.07059961315280464,0.097678916827853
03B330E1AD24A13DBAD34C899F1C3BF0,0,0.014301075268817203,0.0,0.09799494410066656,0.0,1.66,978,11,0.9458413926499033,0.010638297872340425
A9898DD7AAF7F5608FBDAFCC8BBAE0A4,0,4.98726653696498,2.94,6.694200197142629,0.0,39.95,206,6,0.19922630560928434,0.005802707930367505
A67383F2D47F703FC5C99AEBFB668228,0,4.339617271835132,4.88,3.112173125423625,0.0,18.98,83,15,0.08027079303675048,0.014506769825918761
788B3C2430C8C2742973B1B38DAB377C,0,0.009782178217821782,0.0,0.0990067224955664,0.0,1.32,987,24,0.9545454545454546,0.02321083172147002
392C1B13003DDC680202B9BCB4292059,0,3.126362754607177,2.67,3.101830349146013,0.0,29.08,239,3,0.2311411992263056,0.0029013539651837525
1EEF934262FDE6DE0603155D9D1361C5,0,7.522867203219317,7.61,5.515169954394134,0.0,35.05,116,40,0.11218568665377177,0.03868471953578337
26CAF6BD4D7845F2D13329FC363280BF,0,0.0,0.0,0.0,0.0,0.0,1030,4,0.9961315280464217,0.0038684719535783366
38D0F39881D623AA81C1417B92B2C79D,0,1.61921435499515,0.0,3.100121836570321,0.0,24.78,624,3,0.6034816247582205,0.0029013539651837525
4551B3D4D5892F1B1E85CE22E33C535C,0,15.296089108910891,13.73,6.162950094490107,0.0,42.15,25,24,0.024177949709864602,0.02321083172147002
3673AA4510E43D59A6E329A0FE13DFE1,0,10.07513725490196,8.065000000000001,6.744722131037794,0.0,67.16,6,14,0.005802707930367505,0.013539651837524178
2079861691B18344840035400C28BB44,0,2.236111111111111,0.885,3.018461339299977,0.0,27.39,8,62,0.007736943907156673,0.059961315280464215
7400F983C3E827578D28491CE8B57819,0,6.6106219151036525,5.73,3.7778105664631356,0.0,25.58,23,21,0.022243713733075435,0.020309477756286266
6AC0022BC651612F5372CC42E808F396,0,6.815462012320329,5.96,3.79729943283715,0.0,28.83,50,60,0.048355899419729204,0.058027079303675046
D9DE82FA80E1C612D44C91A7E3CBF4D6,0,0.0,0.0,0.0,0.0,0.0,988,46,0.9555125725338491,0.04448742746615087
28A1DCF56B2B30F6C6849F2E36D1EC84,0,2.126565445026178,1.12,3.861906082466277,0.0,26.47,90,79,0.08704061895551257,0.07640232108317214
BFB1846FC0BC78A93C813CEC493FF098,0,6.474994964753273,5.34,4.6405553174386895,0.0,22.76,55,41,0.05319148936170213,0.039651837524177946
DBAD2A90419F0AE41B3C73DC9CC5D8E3,0,1.1667761806981518,0.32,1.7194146441768656,0.0,9.55,407,60,0.39361702127659576,0.058027079303675046
92A175EC54C4937B46C5C5FBE0AB89BF,0,0.5605810055865922,0.0,1.5255018970469496,0.0,11.64,545,139,0.5270793036750484,0.1344294003868472
C33193AB2DE255591C716EC73ED2032F,0,3.2133092783505153,1.8,2.8870143192014113,0.0,19.38,1,64,0.0009671179883945841,0.061895551257253385
D14F1C0A05A5FCB660DE46DC30891747,0,0.17549253731343284,0.0,1.9891844214511265,0.0,35.32,994,29,0.9613152804642167,0.02804642166344294
297CB8EDB1C7ECADB8CC21EBB33F3D00,0,0.29239726027397267,0.15,0.45827469608716054,0.0,3.07,237,12,0.22920696324951645,0.01160541586073501
E29CBBD0FB2A73F6F0E696DBBF8B8DDB,0,0.03384842519685039,0.0,0.2603738363160009,0.0,6.97,756,18,0.7311411992263056,0.017408123791102514
4790123C57C4C47DBF59B26A7BEE68C3,0,3.313098729227762,3.17,1.0419447218324722,0.0,8.86,11,11,0.010638297872340425,0.010638297872340425
68873843A37DEEADCC2CCF66B97E0509,0,3.904321705426357,0.76,5.9718018542330205,0.0,53.23,108,2,0.10444874274661509,0.0019342359767891683
C0BA83BEB483740E806CAD036D58F100,0,11.580252100840337,10.88,5.030126313487367,0.0,32.72,51,201,0.04932301740812379,0.19439071566731142
67046953A834811A1A0AC209C3E7990C,0,3.23593992248062,2.99,3.0898469083196916,0.0,18.57,175,2,0.16924564796905223,0.0019342359767891683
181C2D0343E03C1F088CCD6C020C8BFF,0,3.0708617021276594,2.9,1.589647485728565,0.0,16.04,44,94,0.0425531914893617,0.09090909090909091
10A0DA37C585235CBB1B3D3FE1737BD0,0,6.26499007936508,5.5,4.631481217925516,0.0,23.23,55,26,0.05319148936170213,0.025145067698259187
0F7DF32E33E04E28CC70DE7550A65142,0,0.0,0.0,0.0,0.0,0.0,1029,5,0.995164410058027,0.004835589941972921
C9971D46081C4586AB7C4C0BC7B94D0C,0,0.0022025565388397246,0.0,0.020473390482944557,0.0,0.24,1001,17,0.9680851063829787,0.01644100580270793
628B0FDC3631BDB3A1F0C358F1D0E318,0,11.815949656750574,7.6,8.856815331886954,0.0,43.71,7,597,0.006769825918762089,0.5773694390715667
3A7318B8D2B8299A36531BA896249CC1,0,0.0,0.0,0.0,0.0,0.0,1032,2,0.9980657640232108,0.0019342359767891683
17F6BD6F42865240CB95B8424197EB9F,0,5.46978515625,0.0,7.231456844007256,0.0,24.26,534,10,0.5164410058027079,0.009671179883945842
C27A4BD66C452BC6DA92DAE5CBD300CE,0,5.860340136054423,5.66,4.460736902898415,0.0,25.59,162,5,0.15667311411992263,0.004835589941972921
A01FC78E1C52CBD2D2BFF107CF6C0174,0,3.8959823182711206,2.24,4.45773084371484,0.0,29.77,53,16,0.05125725338491296,0.015473887814313346
8A2D5E11702D52FB2EC593C867BDEDF3,0,3.062422422422422,2.33,2.82780276445991,0.0,14.23,33,35,0.031914893617021274,0.033849129593810444
F2444BAFB2387DB229C8E7B824E7A9EF,0,0.8335672514619883,0.0,1.2139927849103107,0.0,11.92,560,8,0.5415860735009671,0.007736943907156673
651DA18014E9C600248399AA174503EB,0,0.0,0.0,0.0,0.0,0.0,1021,13,0.9874274661508704,0.012572533849129593
6BE983A5063B5DF9225ADD95AD3F241B,0,0.3695332671300893,0.0,0.9803605661173665,0.0,5.69,846,27,0.8181818181818182,0.02611218568665377
1ADF2C22DCA536B2FCF327D7F4F03E64,0,2.077558365758755,0.0,4.900362879425033,0.0,22.41,855,6,0.8268858800773694,0.005802707930367505
F874E96E569D50A79EE57E097E6E9C7F,0,9.258828740157481,7.73,4.73498565664889,0.0,25.73,42,18,0.04061895551257253,0.017408123791102514
6CDA3E6E0C299B4AAD59718522C724CD,0,0.44984236453201976,0.0,0.9394571089436171,0.0,12.0,571,19,0.5522243713733076,0.0183752417794971
24BB1E9AD09E29256E46D410EF214501,0,2.23951724137931,1.0150000000000001,3.0188880274079235,0.0,34.48,237,164,0.22920696324951645,0.15860735009671179
74089EF2604EA5112E909FF9CD245DEC,0,9.249920713577799,8.54,3.5722615210339526,0.0,29.41,19,25,0.0183752417794971,0.024177949709864602
8C11A87F3E6F7FB548451BC64ED8B960,0,0.0,0.0,0.0,0.0,0.0,1029,5,0.995164410058027,0.004835589941972921
DACAB122B0644A50D674E517EACFE9EC,0,4.599904963041183,3.59,6.152023549546276,0.0,107.1,76,87,0.0735009671179884,0.08413926499032882
4E96A7F16747CF5D9F13EDEA09DA79C7,0,2.0689874739039666,0.0,5.742063562696398,0.0,47.62,710,76,0.6866537717601547,0.0735009671179884
E1C48102DB1CBE19B3F6DA7BB92BA9C3,0,0.006101694915254237,0.0,0.03660071213268184,0.0,0.46,888,90,0.8588007736943907,0.08704061895551257
0BEA363B91DD72107A683D64F9DE6BEA,0,0.9107223942208462,0.0,2.36862002888683,0.0,17.29,759,65,0.7340425531914894,0.06286266924564797
A7E78DA66A9BAC899CC540E9566FFEC4,0,0.0,0.0,0.0,0.0,0.0,981,53,0.9487427466150871,0.05125725338491296
2ADA8FC709486FDD81361BBE7639F3C0,0,0.0,0.0,0.0,0.0,0.0,1020,14,0.9864603481624759,0.013539651837524178
04E52DA5D386A213A2804D43614BFC3B,0,6.294064327485381,6.485,3.1404669455127108,0.0,16.66,5,8,0.004835589941972921,0.007736943907156673
B9A53B46542FE5E4EEAF562ACBF8FED4,0,3.9595111111111114,3.64,1.4356874399817894,0.0,8.79,4,359,0.0038684719535783366,0.3471953578336557
977503E0B35F7A21522B687B7E648716,0,0.0,0.0,0.0,0.0,0.0,951,83,0.9197292069632496,0.08027079303675048
C2B354330BB38590403220376EAFEA66,0,2.585612244897959,0.9299999999999999,3.3729600383177245,0.0,29.13,283,446,0.2736943907156673,0.43133462282398455
1D4688C6816273DB5307404266372530,0,6.829035087719299,7.045,4.027351471593191,0.0,25.31,36,464,0.03481624758220503,0.44874274661508706
108CD1D4A581D64042E84E274A37B300,0,9.759642502482622,7.93,7.926083463908253,0.0,49.09,52,27,0.05029013539651837,0.02611218568665377
04E55769A358FC75AD6B3538707DD777,0,5.368270750988142,4.93,4.325110756980976,0.0,21.42,5,22,0.004835589941972921,0.02127659574468085
DB4A45288EBF33FE89CDF4EC93095E01,0,0.0,0.0,0.0,0.0,0.0,1015,19,0.9816247582205029,0.0183752417794971
CF9D07950731DB8A0B8A7EECF36A23AE,0,5.406338582677166,1.3,7.080665632031921,0.0,31.87,423,18,0.4090909090909091,0.017408123791102514
1692A5CA7709EEC632454D98A9A060D0,0,0.000826271186440678,0.0,0.013369514255418923,0.0,0.36,937,90,0.9061895551257253,0.08704061895551257
336EE7C4D6682CEA2DA18D001C813137,0,1.943418181818182,0.0,3.2701195244283925,0.0,17.61,142,759,0.13733075435203096,0.7340425531914894
FA32F581CA574E04CB29277D708D910E,0,8.75600414078675,5.52,8.153554625567134,0.0,53.84,42,68,0.04061895551257253,0.06576402321083172
DF6BEFCE03D72C72FCD53607C883F8B8,0,1.7046168768186227,0.0,2.2346438268068067,0.0,7.47,630,3,0.6092843326885881,0.0029013539651837525
05CC1F5D982A0BE43DBEB2357865A76E,0,9.714463007159905,5.21,12.055040573953162,0.0,66.57,112,615,0.10831721470019343,0.5947775628626693
0E7799A72C3AFDDD840CB60C99C52F87,0,0.003830275229357798,0.0,0.023626613278953712,0.0,0.24,844,162,0.816247582205029,0.15667311411992263
396BF1B0F17A0B9F00178EE59BBFF897,0,3.286744897959184,3.29,1.9088454698608965,0.0,11.89,154,54,0.14893617021276595,0.05222437137330754
E1602BEE6D8774D892D6C57412B0D93E,0,5.855964523281598,0.3,14.899085905966452,0.0,140.92,148,132,0.14313346228239845,0.1276595744680851
31CD23736327C0BA52E6CA5F48B9AFB5,0,1.2351037344398341,0.0,2.681000280158184,0.0,25.24,602,70,0.5822050290135397,0.06769825918762089
54117E16BE03EF21D4BA62415890FE16,0,5.437260406582769,5.38,5.366766954647351,0.0,29.93,317,1,0.3065764023210832,0.0009671179883945841
FAC373B23B8B5C66C2321C5A03092B15,0,12.938443349753696,10.82,10.722714307065141,0.0,54.94,19,19,0.0183752417794971,0.0183752417794971
F86A588597E8A6D63486E96398417587,0,1.937984496124031e-05,0.0,0.00044001190696874644,0.0,0.01,1030,2,0.9961315280464217,0.0019342359767891683
8C2939C91656E458A115CA114481C8BC,0,7.19396299902629,5.66,5.043775927305594,0.0,33.94,5,7,0.004835589941972921,0.006769825918762089
0AF65DB05FC7015075E78BC5D22A8ED5,0,5.918814382896015,3.72,6.558561425371923,0.0,31.97,343,5,0.3317214700193424,0.004835589941972921
EB7623FB8A37762389BEB6114B709FA0,0,0.0,0.0,0.0,0.0,0.0,853,181,0.8249516441005803,0.17504835589941972
BD73859E1D29AE4805B73F205FA3BEA4,0,2.642858596134283,2.64,1.5036635733763872,0.0,8.75,47,51,0.045454545454545456,0.04932301740812379
D914946C1B4322D14C4D233E64A06E6F,0,0.37832526621490803,0.32,0.32826505809016254,0.0,2.4,101,1,0.097678916827853,0.0009671179883945841
289713F8188DC1D114B5713A75E65C2B,0,4.890477815699658,3.46,5.168600243105154,0.0,28.02,163,155,0.1576402321083172,0.14990328820116053
72610BC84B373550469B5A20F0A2C132,0,0.035409356725146196,0.0,0.3166250041282203,0.0,6.11,981,8,0.9487427466150871,0.007736943907156673
6DD5A80A307CA57C43EA4E83F0E26159,0,0.0013246471226927253,0.0,0.015920452067480717,0.0,0.31,901,113,0.8713733075435203,0.109284332688588
1DCE66964BB3DBBD713576F5BF851C6E,0,0.0,0.0,0.0,0.0,0.0,1018,16,0.9845261121856866,0.015473887814313346
50CFFC741F4E7C129939C119C09F21E9,0,0.26567541302235187,0.0,0.5032132698269313,0.0,1.23,804,5,0.7775628626692457,0.004835589941972921
16FF6A90135BE7B0AE032632D6736BFC,0,0.0007684729064039409,0.0,0.0030122352622517366,0.0,0.05,941,19,0.9100580270793037,0.0183752417794971
E508084183CB8B989E72612458F75DB8,0,1.5871745562130175,0.845,1.8344170951870835,0.0,8.96,328,358,0.31721470019342357,0.34622823984526113
5360B0D7ACA2E9E10E366E61A47E221F,0,0.0,0.0,0.0,0.0,0.0,1011,23,0.9777562862669246,0.022243713733075435
409D1A2305A25F4498E8067BC602F04C,0,2.9041626331074538e-05,0.0,0.0005383803869895586,0.0,0.01,1030,1,0.9961315280464217,0.0009671179883945841
C6B35E9DEF79B8DD91D870C0EE6FE04F,0,3.2642901554404147,3.29,0.9752307093551629,0.0,7.16,24,69,0.02321083172147002,0.06673114119922631
79B782B6D8032ABCEE5D415F6087B17B,0,1.239593417231365,1.2,0.4090185232476959,0.0,5.9,2,1,0.0019342359767891683,0.0009671179883945841
C001E1B1E96539E3B3A595A7936AAFBA,0,0.1762420382165605,0.0,0.29155243781495016,0.0,1.33,457,249,0.44197292069632493,0.24081237911025144
9AE49E3A14359F37AB286DCA36B441FB,0,1.460704365079365,0.19,4.381949319767824,0.0,39.97,418,26,0.40425531914893614,0.025145067698259187
48575B865D4AB7F5B48D68457A0224DA,0,0.0,0.0,0.0,0.0,0.0,1025,9,0.9912959381044487,0.008704061895551257
32A126CE2B0A8B501D74C3DE80AA004D,0,5.298017839444995,4.98,2.9279893548952414,0.0,18.5,49,25,0.047388781431334626,0.024177949709864602
2EC1E7044139973C5AA69E597005647A,0,1.0623517786561263,0.86,1.0026731840991716,0.0,7.21,156,22,0.15087040618955513,0.02127659574468085
013E3703A6370B2A66F84A8E586925DD,0,8.426263627353816,7.32,5.614442810227971,0.0,34.45,50,25,0.048355899419729204,0.024177949709864602
0F8A37A735877EC2BD4C6A8771684AA4,0,5.160398445092323,5.43,3.8700909329644855,0.0,21.9,152,5,0.1470019342359768,0.004835589941972921
34DE07D9F8FE1ABBB13CA37DF3AB7F2C,0,8.809979338842973,7.5,8.932173270695767,0.0,36.22,58,66,0.05609284332688588,0.06382978723404255
646B1C613E0B0FE988FC2D09A1851759,0,6.69818540433925,6.345,4.8894350779193845,0.0,31.37,18,20,0.017408123791102514,0.019342359767891684
92714BA295DBC32A5B9527D1D164EC27,0,8.86846750727449,7.57,4.161395114582531,0.0,30.95,2,3,0.0019342359767891683,0.0029013539651837525
5C5B427499422F0054C0BF5AAAD64C1D,0,0.19821878025169412,0.0,0.3825867213791438,0.0,2.15,517,1,0.5,0.0009671179883945841
C409065A6C1AE570E45625803DB4004B,0,0.0,0.0,0.0,0.0,0.0,847,187,0.8191489361702128,0.18085106382978725
7FBDE5F37CD458CED65038C576F61380,0,9.141849246231155,6.71,10.002319419012101,0.0,53.31,476,39,0.46034816247582205,0.037717601547388784
2201986AC756EC1D4BAB017E83A2D58E,0,1.629260700389105,1.5350000000000001,0.8138584445723047,0.0,5.0,40,6,0.03868471953578337,0.005802707930367505
75E53F5D284453D3E15FC43744997108,0,5.718466257668712,5.235,3.0353572018702724,0.0,20.99,50,382,0.048355899419729204,0.3694390715667311
9E303B668FE8188FB8DAF661AA242B7D,0,16.344289508632137,2.43,318.6062962567146,0.0,8746.24,337,281,0.32591876208897486,0.27176015473887816
