CONS_NO,FLAG,anomaly_label,anomaly_score
31AC068EED66C2E92D673E142CFA3DB8,0,0,0.1227925139140361
C1408A37D76F239C924DC2549A481728,0,0,0.16100481867828806
F6B6E2D5E8CE8E779F5DBF3527226357,0,0,0.15903826381763675
8AC2EDFBA2CFDFE27560EE8AAC5AD079,0,0,0.04701453678503758
1FDB0B6CFD24939AF9504F8F2EA81D1D,0,0,0.09217811149678014
E5B61D0ACAD102D20EDC7729EB201F6E,0,0,0.02166785764916787
6C5519DBDBF042E1F9A55875805CD413,0,0,0.30668637662363635
5882702F42BFEBF2C5617EF4AAB45381,0,0,0.273972024128046
70B7A81FC20C5305293F56FBB5355727,0,0,0.07284882797767461
75B844BAD8EEA94AF8EE38C0CCD92A75,0,0,0.022834484833085335
C2B3BE5DF6F56A065FEB9B045CA20BEC,0,0,0.03842213416557319
4C828971E05DEAB9EB2290FC265F3440,0,0,0.10709753510372717
A36C740BC8754FB441ECDF9C72477A5C,0,0,0.08196623755456836
A8D2CC6A5C960CE34A94449261B66425,0,0,0.07535264919244307
99E31E74210041966796B98423904BBD,0,0,0.015950838427946094
7A87E9EB1329938538EE382B57095F36,0,0,0.12484667895403213
639563F0300593A60A85B59FEA29DF9F,0,0,0.06887125314729114
12777297934F374929E95688CF263476,0,0,0.054512393138040696
83CDBFB7A10D3E75E1F1A430EA7B63A3,0,0,0.06500802094714264
328DF1C9D78C1DB5F439CFEE58CB9D6E,0,0,0.030823742068519032
0277DC60BF71A276C802F80F46757FDF,0,0,0.2883196934512046
F8D522CADD2DEFCFCAA6C34DF34282D9,0,0,0.005311161170630767
2351295F872F1B9DD805FF6102C93093,0,0,0.05394528589823123
5B23A3864925A76CD820CE64A3831973,0,0,0.01187652492516498
6996684B27CFB4F9AE4AFC1B9FC83A90,0,0,0.05328765909839179
A47D01FE2BD28E3621E733EC83E43E31,0,0,0.037474885067047055
A67A4E51887942154E84C811EB3EE008,1,0,0.06887353854479508
E490B592431F713AC2870D42F7847840,0,0,0.053764739427610626
620E76754A35CC591F9649FFB860E286,0,0,0.012606531686852272
0E778F07C731C5FABF5A28D982E056E3,0,0,0.02951483148467135
9C285A786634FEA9775CC9ADA1A4905B,0,0,0.12418755494906245
E4CD2A7703EBC4E710D927222FBFE47C,0,0,0.027038753872843067
C590A1335CBD66D0B617B63320E9FA94,0,0,0.07657262821386746
3D2CBF095C6CC2B670CAF6F6DB923C2D,0,0,0.19469351815535696
CE5A32F93561D8BB67D3F53BEB38CAF4,0,0,0.009291198439043436
62CD1AF66A2264E0BB0FF57D1ABC918F,0,0,0.016587151916270148
54B0118FD7001CEBCD9B40175FF7E767,0,0,0.015748924082009817
D601D8B293769994523C325A6276A5ED,0,0,0.30693618724068034
0352FFB3938D83C4BD76AFCA0E6B7654,0,0,0.11322404977733906
FE4758DC6BCE19A876B3B0F8C1AEE7E4,0,0,0.15280230404851444
7D5D60788C7140484851E77C2F2F7388,0,0,0.05443234631543671
FA95AF6EE913607C557972EEA7E28097,0,0,0.015278188074516322
A783BDF1767DFF8E773C4E0057258639,1,0,0.038001084897813404
041FBD7F84755D4D47D9590E7D44C60D,0,0,0.055613299965363176
0E626C5DB9087B820956F04EFC882229,0,0,0.19196510991411614
A9F5B3B99564B42ABCE21293D5BC5799,0,0,0.05172149867770944
9D8E624299EC3E2519377F32CC662288,0,0,0.03813368723393021
806E016872A29A6C6D28BA386ADB7604,0,0,0.05018975378971633
1708BD20C3CB14643C459A7990D434BB,0,0,0.06933491914585749
A603565F14859A5B035471DB65AAC9B5,0,0,0.020723144732524634
D02D4D9BF3B647C78DEB98BD83F7F675,0,0,0.04847219711540288
11807B27AEDEE364F41654474B7D1564,0,0,0.04970189314123527
FE73F403E20DD3BA253D87F3B231368E,0,0,0.033067095783557564
3E441B0BE6822BF9E8391275A4893229,0,0,0.05310323121467332
AE4E1218144426E4016A0A91331D4931,0,0,0.008449836715149641
79132F312AA725C889C013786FDEC09A,0,0,0.005651850776970788
BCDCFFF91B3344C6A431F05199BAE362,0,0,0.1024157461504245
41BC7AD5C5D1A4F8769D68527C8012EB,0,0,0.10351108778897511
6C2E125A1025C61D51635668FE30EE5F,0,0,0.11158575299846366
011DB7E90303B356FA7BEF4E5A9DF2B6,0,0,0.01822632342266721
F04BBD59D49F5CC520300FB00C65738A,0,0,0.0896343732063931
5E1E6EED37FDC02608EDC0821C9E1378,0,0,0.11722946810286373
CA8DFF412E920ABA39541AEFDB9A00A0,0,0,0.1101427811993965
FFEA48C2EDB30E5C6B40D108D2B02CC8,0,0,0.2469742113793372
E904871737F07824350CE15C3F6CFCC1,0,0,0.05463767533649601
EC80F8E867A7302701964DF7E8B3FF1D,0,0,0.09246873173187123
B63271C6E54DB26A0F1C728C8FFB3F87,1,0,0.03483282323613967
D9CBE783EAA5D84437273A17C3CCC9D6,1,0,0.27281705941891554
25C00AE7EDE4CA7FC99733B88A16C107,1,0,0.014090710621223074
575A013D16AE48DAE0CE83CB28593319,0,0,0.21083192657306166
552CC9A028556535A009B76A30A2B41C,0,0,0.03139393733792053
1301417298FE5385A8E59234CB142AEA,0,0,0.19482885790085488
03382C729ADA007FFA14DAEC45080BC4,0,0,0.0319442269561804
38F9A058BC86F6EE715F4FB0720FA677,0,0,0.047734017831045486
723AE6C9E08B2938F675C7E4842CB6C3,0,1,0.3658681140163761
1314F48DC8292221B156555ABD4D7E57,0,0,0.06283468010169711
47ED3622D9CB7D12B11D091F381EB917,0,0,0.024560520290798745
C23A48C3DFEE3E6786E276CB7EE3C58F,0,0,0.17679191637939143
F23DCE0E1F5DED7B7040686E69EDC6DC,0,0,0.08194072396370736
745D7970BFDFB6811FC049E9442096FE,1,0,0.04112204622925029
52BC5E81DB13875E7F1EA4442E197D44,1,0,0.0969098777657992
790C75F36D82BA40A7BD32ACA5627E0F,0,0,0.14901781846855555
15110E712F68884FBF5194562898AEF7,0,0,0.05726598804740161
5466F3A7AC5172F225A8A4CEE39B9AEF,0,0,0.10884620361853752
6CCDD5963447369E873CFADFD0F3885B,0,0,0.01942085167926112
9D52C2DF61499C1BFA1C820C55769C59,0,0,0.13398876512095553
D7DC3746F11CA654744CDBCB18E0D2B2,0,0,0.03672355878777973
45E5B4C8BC56BB932D47658214043712,0,0,0.04100661293136931
4104792BEFC8FAB91FD074AAA710299A,0,0,0.0742792036407664
13B4D559960EC6608DDA42C9907D69AD,0,0,0.054685381960226896
B97D6FDDF143A7528CA12B853A809191,0,0,0.07253373964929472
10EA063FAE51DFFFCF7AC6A23BB73BFD,0,0,0.09006387168518541
4E4744A6BCB623BBF249BB964CB86845,0,0,0.15460847250739046
1C66428489801BECFDF8EAA4041C6C0C,0,0,0.06092324974229489
48D635C5BBF002DF5C1E49C5EA2B30DA,0,0,0.012806074626706637
CC211020E608372003AC995767DCB60A,0,0,0.06937370121555253
13AAA4ABFD70E49F6FF65E0FF2A58A11,0,0,0.07915759239787114
1DD1EE9A94642CA9FC30FD2D2B121F26,1,0,0.09416416630337858
12DBE3FCF0A16F77E9A2142260C8C5B9,1,0,0.1562803597870406
D8A783CBB98A36BCDDC7E8D0966EFEDF,1,0,0.08176698768616206
2BE494B22BAF350F8F1A5E757929CDE8,0,0,0.043287553666377473
C23BE47819300F318A3B364484BD80D8,0,0,0.1876651814157493
1F5406FBD8609FEF29DAE6716D13E955,0,0,0.04543802927347086
FEF939B7F66F1A0F3D2DF3621A51533E,0,0,0.0521068981147285
BC20A23DA2254FB4634A22FC3593F22A,0,0,0.15865351465854308
879751D41AC89ED94E4DB7AD727F70AF,0,0,0.052793357332957244
1DD2791B0378C79D7AA90D8156832F90,0,0,0.028813586693430638
50801CE3B155A446AB1CA756275AB0BF,0,0,0.04028088339462919
D0841015CD2354527969CBBDE6CD763C,0,1,0.5803910244689459
1D1667EA0B7DA2A2C921956828DA7991,0,0,0.04001798391102858
52D48E0D6303492643F64E242B605C82,0,0,0.06566359414256114
A02A95B51CDC4DE6793707CBB504BBE6,1,0,0.18532396813480703
FCC1FDB5897A896BB886A90EC7771492,0,0,0.041891998179179345
9A04CFC6E9210F6FEC80F3F647D58696,0,0,0.10318133933437597
4F799B94EB09AAE25CCA3CABFCE4E9F3,0,0,0.019556204466212476
F6AF4D1382CDBDBEE2760856EB0FD3BF,0,0,0.29619772440253095
DF5AEA6A4F87EB6843863D8B3F6F70C2,0,0,0.02328258247565665
537C1AD3470D641C2B5B58AA955A865F,0,0,0.06534915838583022
0FD221BCD7A2EE8084E077108CECC060,0,0,0.02485019632429713
22B54C531E4B0B689A375FC84E0C2ED9,0,0,0.04758079979165833
A5B053FBFA45DAE28817EA3EA51211CD,0,0,0.14361667504229933
0F63D596BA32246BC9E7E734979531B3,0,0,0.013046108947296508
07A65C7B178D3284C9078DFB26CF0580,0,0,0.006856073634108516
6FC044A5EB334C2B61EBAF42BBDFC43F,0,0,0.06910289612270736
CC596EFDD48ECC343249B08A8BCBED23,0,0,0.01574952643527969
D559173BD6384E675F084F235C16293C,0,0,0.20747979519759377
4939EFCFB7B8BDBB6ED2092951001D3C,0,0,0.1573374223187988
8EAA9305EE9DA352737B9FA2D8742100,0,0,0.14873591350371873
5ECDAD23023A5679F87BBFC4B7F33B65,0,0,0.05395481722119742
6A63023DD7FF8F6500B40F27FB3121D8,0,0,0.02699314599146654
EC5A54F58EA7C428DB78D00E30EF9661,0,0,0.04318484401700353
433C2078F74CD0E203F7E92A0FBBE07D,0,0,0.03981724047441173
3149D3DF1EB54D07C8CBB3FED19786D3,0,0,0.05713401957031463
3739B695DFE9BE8862D767DFF2415B0F,0,0,0.019454018991256074
DA883925A23AAB48BAFC872ACFC7230E,0,0,0.03749368575005977
47989EB7DA6B9A01F98538F66EE76776,0,0,0.07988652474680824
B8E2DB68E639F45129C7BE731B528CE4,1,0,0.19567849247623043
41ADE1FC89F9EF9B9E0E0D8118891D73,0,0,0.14452219432676777
D22F1D83C699599B888C0DB0D092668E,0,0,0.1363977057069985
2A4268E58781179755393B86D1B57EF8,0,0,0.017454432538937064
D37AC002BB3657D24B90F3DC974BD7DA,0,0,0.0213727893485354
05F766169AF0C698019BD290E8747B02,0,0,0.1529939326855725
5A4B4F2599952DAA12F5F8F183439287,0,0,0.08854506784909892
B56FD173E34C3CF3FCB3686CC9946519,0,0,0.024555133661631545
452888074D760D3B6C693DF27613981D,0,0,0.060706420496478536
7E8511E6766BA4F661D1808B0ABA38C8,0,0,0.026002961482184995
FAE3DE138E64D1CFF166572201094A90,0,0,0.034213935321928166
EE6D5644204B21D0D7F6A9BAC0448272,0,0,0.045687122865967114
844E189C2E636B2151E84A873B1ACB44,0,0,0.03199122586312802
4BEE86A4D8BACC86CA2909B2AD729310,0,0,0.12546437586881365
7BB86535FCB66092FAE8928536BD1EEE,1,0,0.015811010446335712
48945819EB83061A8DD74336911FF232,0,0,0.23042861521848232
4F58815875314ACFAD3563FFE5E4369B,0,0,0.04180790472813391
AB5FF5F7A84D0D5DFC451EF5AA2767CF,0,0,0.06423213943862677
764BFD87E291BB15F0BF2D41C6837792,0,0,0.02629016457175359
D45E7843F4E2854F5E2E9FC6FA94F19B,0,0,0.018214180386511587
E7234C62A37BC97086D7D39E62CEAF62,0,0,0.216743231678275
73192017AFF0C735EACF097DFB6ED268,0,0,0.09117367769207542
210F84220D21DE1D9BC02B7E3B2A1C12,0,0,0.1288679029778535
63727F4E88B4EEE92FEEE193D5FA0EBF,0,0,0.15763790838890157
8145618198E22562841FFA1A9DA7DA23,0,0,0.07056989319975823
A8F2DFD55F6272924BBB9478DD86DE45,0,0,0.12042654432226825
05AC7E64523FD62E5D02842482134BE0,0,0,0.13643575979874084
DFD9FF365F866C87A4A1E530C1C7FEE1,0,0,0.024146393139456053
06505A1E530B4D71F93CB9E132A74A93,0,0,0.1388083845056722
8BD3CE87E9D798AE9050407B67D6F1AE,0,0,0.039971882038911326
37B48A7569E985925B1E1F7242B0514F,0,0,0.07278279600489734
1BEB44F3DD7FBB73C13900723831CDD2,0,0,0.07487736756141339
3B41F3EB9BE26D54A4589FD69DA44789,0,0,0.06687236967224897
C5BFF957C624849238D313B2E9ED84E2,0,0,0.08808638842502246
6701F644046D26B3291E74AA42D5FBE4,1,0,0.10990765336902518
D4B45B96CF769A962A2E459B96B20BE1,1,0,0.024272263557688536
95B833817F56AF7E764407B289A15FAB,1,0,0.02875212255076167
10890240BB900C7F7DC0E0183F744CAD,0,0,0.0756669687956866
0DDDE23A5AB52C07E1AACB3C260C9EA0,0,0,0.24021204600198154
F7F83C0E5772DF5445264CA656BD37DE,0,0,0.053433765938636475
A551BFDC1B52FBB1225066D3943B687A,0,0,0.011555429586756073
69A875FC50257353BBA4365ECB89C8A1,0,0,0.025798439231469038
44223DD286B3A4787FE8479A73BF3CBC,0,0,0.05036388886466109
DD859909BFB4D3C10F5231BA60AAC04D,0,0,0.04716708943845219
A93603BFB2CB55B9BC3592AA739810E9,0,0,0.025297839498852857
ECA6368B2D2BF5BEC77A27AE0EFCCF13,0,0,0.04347486013662359
B128C9BE526200B3DDE582AFB26361E8,0,1,0.4468395708377749
E7B0E9044C674E1D68E510590324D22B,0,0,0.026148364183868327
DD05F23F0217AE54365227754D849AEF,0,0,0.08263065188831709
A3D34925A6074F8CF02868ED51BBCB1F,0,0,0.14473899239146523
4896C2E4A230F7B8C61C3EE3096A20D5,1,0,0.01632977430025696
96A019320B43C6E5368705D70B359892,1,0,0.027400515805934975
076ACEED27A6B4DF5C4FD4546291C39A,1,0,0.13374921924150687
807B2A7BB95256D24F70270EDCA78E1A,0,0,0.26246316717876844
F6122B567C45392815C94914DA2D3E20,0,0,0.056313942559342745
42AD85C3F350039487DFCFEC2D43AACA,0,0,0.025696984107059253
63393EC9630E645DF38DC9A57A814710,0,1,0.8938726186526293
D84B5B1382299A90980EEC5E8DE4DEB9,0,0,0.028562896335251043
EB6DE3D009F4CA125439327A6BA0A16E,0,0,0.13339050522229534
DDED31AC738AB496CA7CCE9A6D88FBA7,0,0,0.015064309425405186
81979C20580CEECE9BC9CD915F27B13E,0,0,0.01898961038769504
904D3E43BEAAF52728A54505F5FE4CD7,0,0,0.06062724883273281
392B09AED13F40FF7521409F902316D0,0,0,0.12450755153545272
D5F55BCAAC7284D00097F9F7D0EA7848,0,0,0.11616183863874663
5E83C3CEFCEFA4CEF0542FC9F494257A,0,0,0.023958993766101153
723968A6D427B8304F51B6C3C1EC90DB,0,0,0.02492584871840862
4F01F4EC7BA67979396C80ACB8E0556A,0,0,0.016170547566073726
C8AC2E8C6FED2ADB23A69E3743A8E5DD,1,0,0.08500656171878962
95B54E225A06AC6839694E2373022B30,0,0,0.06117945386837367
726D17D8F81729975C8B71BA2C4E0B4D,0,0,0.07847082280405412
D1564B1CCA3A861D482044EBA726E78E,0,0,0.07207282362783071
D2BDBE035BE7BBB9945A12D2584F00A8,0,0,0.022451643215158693
C2242750BB72A7EF31FF741865F96CCB,0,0,0.06003849213522633
DD1CC0A9C606024CAF6FF0E6B4EF28BB,0,0,0.07344296032955645
613F2F4E853E6B99233342C38446A363,0,1,0.36883012363323053
DC6130D5E3F0AB3916ACFB64F83E1A0A,0,0,0.1693968811413032
33D167E4071F9B68C9CA8FD92E7FABFC,0,0,0.04565222011723681
F248B7FED96418BBBA66466F7906FA68,0,0,0.02177919761455658
21BBA3BF0F6BDC10D8EB0290C953FAD9,0,0,0.04211190469541867
58481E33E6CEC23495413173C7C6133C,0,0,0.02264265802710462
D04557B3615A08BDFCC673185F5FE0D9,0,0,0.07062616344209446
A25C4E302976B206D9E740E09392D706,0,0,0.061976258924062194
B7071FBCB11C685092FCFBE8F905BB37,0,0,0.06692089602935719
93C9F85F7FB9E88A1D399186A0C446CD,0,0,0.09832881652011513
51DEF833E0E5686AC24E3AE83515BCA5,1,0,0.07750894692540895
7551BF3C96D7AA62C7E4F2C271E83720,0,0,0.051645139370426696
B78F0CB3A90EB2596CC4EF0DF3258CD1,0,0,0.15587658517914976
E5ACE2EBC18C2E4639FAC21105B7C5A2,0,0,0.02185410321134173
A2E50EDB57CF361D9E98E50CE46F6E9D,0,0,0.009798577633469512
F7AC898818F15ADF169E1D98B2F0569C,0,0,0.06596969040328926
C18AE4716C30776960BC3B3E0B4F99B8,0,0,0.26605988846170436
99493ECA1563D596BBB0E063B858ED34,0,0,0.09302465661413897
CC8A532CC3C49FAC128ED460DD98186D,0,0,0.048750269348425974
2A49A8D5B9810CB87B9B91835A6DE4D8,0,0,0.12455282869317653
62B9DE6B3B36037A9E2BAAB7954A29FB,0,0,0.07591991193747707
3D4A59D13A71AC693371142528C04F47,0,0,0.0315151302760141
27AA33E1A938417EB8E53A2761605518,0,0,0.014892626179514827
3A6754570DCC28164916E9C63D4A81BE,1,0,0.24387227121057597
1BE4F4D81661C8BB8061EC757C8E9225,0,0,0.050481578743987086
2961E3777D8E27C4D2B93B4F4B7045A8,0,0,0.03197337268532745
0639B067E5D5AF589D9C7E0357055EA3,0,0,0.22618092406114365
08A5AA8E515809304B65EE37328D21BB,0,0,0.1711355537323157
E6275D5B8CA584049459C9991374F416,0,0,0.18901261879537823
ED2B78A422F84621D9F429E1D6B575A1,0,0,0.055590799208127685
F421AFF0109502A49FC8E675DDD0C6AD,0,0,0.0501126866159293
5115AC68326D4A776F5F52855334BE27,0,0,0.28518726181707965
AC56F1BF359C83B57C79D405CD144E59,0,0,0.04366098165669859
4AAD6062211327DAC12131ABE7F91A12,0,0,0.059653202536112254
B3BBBEE198DCC04E03CE4639382EAE3C,0,0,0.2703503624145972
71E757C9F00A81FAA1677C4CBCF332E3,0,0,0.012195328231634753
01B0484B80C61A39211A06B119250D65,1,0,0.13522379295135253
C39FCE47C52BD596296E80D947825393,1,0,0.04225307135975122
3B591D40E0CF49024AA5EFD90E68779F,0,0,0.03581647942654706
7890C305E7AE5E9578C5C625AD26FD9D,0,0,0.018127130059740575
8F7E1DE7DF2531CCC8775A9CBAD46574,0,0,0.013121416171685649
AE8F009A6D10BEA31DBD46C7F60A0279,0,0,0.11129187582814455
5D1C8F12C4DEF9F0DF4EB044B8D71C08,0,0,0.05898492023056655
59898BADADEFB84C9677219313D62F6F,0,0,0.07549258644546634
6FAF1537E74E1236905F5AD37B199CCF,0,0,0.022684790332453877
AA0F1B1AE06C0E18D8FA41C4C28AC49C,0,0,0.07755291383623995
7F07509F44BD4DCB27DAC8F9838FDD6D,0,0,0.05238517560122743
FA3C81D8A9ED0117B7915C330FCA4D62,0,0,0.033625569808282456
8F78BE75A1E50C57EDF9DCBFFAC1DDCD,0,0,0.03229029266031479
5AE98E8D66F9F5752C87DA022770EFF5,0,0,0.060824357451992175
9B6B46B4644C984ECA83D1296E87C2E3,0,0,0.06335725362182425
6154010967CAA9B4EE30D46B625D1543,0,0,0.007160643097065453
62421DAEDB3E31CF7755D22DB59DC014,0,0,0.0751159230697085
5963E7F0CCFB65506DAB1560ECC5B15D,1,0,0.1126670207187101
6EC49ED7A25E7B398FE557BA16042B4E,0,0,0.012843678339326887
7C139C79F844C68675FCE78363AB6A81,0,0,0.018964487582919742
D00A06DF4BA52DB5BF27F0940A69EB03,0,0,0.11506692550034395
D04860D1CC184D5BD2B28BAA038095CC,0,0,0.07354193136315197
3E0D2FFD6C9ECE94C2C8E491A24DF653,0,0,0.03971286706180111
2AC3D0E85EB69E6B14BB0A1CDE33D63B,0,0,0.29905091179654597
59296D9791EC3CFA95B57E8BFDBB6D49,0,0,0.024823886669631826
4BDE4BFDD948E0B9E76FF13BA71CC4C0,0,0,0.13454223507528776
E99E215C3B294CE645F47B1623EC5696,0,0,0.0838166739442647
4F24764FE192E2EC5C033111E7E73A3F,0,0,0.17789687260358503
CEE800AE54CF310D5150B6A5A3A3B542,0,0,0.03263334345587141
5EEFB563C8CEF3EDA3599735FB0005A6,0,0,0.27329679158838316
AA5141A3DD2DBEF56F3498854C92C16F,1,0,0.1671782415791551
B11672251FC542EE92CFB42A58F3FC3F,1,0,0.07278778330232297
653903F49A628E47023C6B34E501E878,0,0,0.028503010091061078
6E50F5FC9935CD112E51FC4971F51877,0,0,0.0705656792795579
F5167B3D880101470E7C065EB5624D3E,0,0,0.09527306857452103
FAC8D1D05F1598E6D50DE8B66F4BFF57,0,0,0.02573237584566208
608944DD32B2A48341E70EC7ECF74553,0,0,0.05344512618082869
FA31AE31278C2F385E2EA0CC345A8B88,0,0,0.09498566356663087
6F7230656FDD64CCBEA459CAF6D973B1,0,0,0.13016675102684952
404819BA57B165524A781EC8EB92D984,0,0,0.28452301971505245
69A7331E5347D9924D414C9B05F2F7AE,0,0,0.04379134796529738
5FB5E194A4847F5620B08BE0E10A87FA,0,0,0.0928111713551855
58EECD8FB452EB3A9F927B3F6A7A368B,0,0,0.037195015555887286
26EAF967C54453420E4C445EE7DA4695,0,0,0.061163277770566946
1242686B7FD1CB57CC562F1A2449541A,0,0,0.058602227322485934
B28E3A51CC4DCB8BD93960209B45E72B,0,0,0.10644406555010136
940B8E4535F2767FF4A31C045A717C7D,0,0,0.018952636822734414
6F0BFEA8E09B4524BCE0212DC839E880,0,0,0.02487233250956315
26D23F8DF7C11050DFDF61408EE95D91,0,0,0.09348900610670051
FBE764399448E3DA9178E232CA7AFE36,0,0,0.058011626893123114
82B667CAA679C4B0AA132578FEB9B603,0,0,0.24326090439391482
1F8A2E33D2BE5C064B77EF9AF11733AC,0,0,0.04853847540100411
1D1AE2D74986E020D1B419652BC7B55F,0,0,0.03091062590288474
D64DF3FEAA28F53EEC828AE5EEFE6EF3,0,0,0.026136559352099208
635E95A175F38D222F52E8E5BBAE9BFC,0,0,0.09306390747322285
2C4038DBFF3E40A3A1FDCA8B1521AEE4,0,0,0.025371339795061464
9BE112DA112FF41890B3A9C345CE5B20,0,0,0.170057179331785
1D183005EA8E80F961EBC0560A25DC18,0,0,0.02041119597416267
B88EB556BB700D384BFE8BB20A53B8DE,0,0,0.012682057903126175
A40FA7CF9E5AB885F0A3425247E0036F,0,0,0.04883648939225053
411BDCBF6D27888CB9F75C859B3E30FF,0,0,0.0321714838182157
CE41FCD33B0FB7225658E212909597B3,0,0,0.03266065459528498
B47016947542EE1ED9EA5CC3E46E33DA,0,0,0.11251554195254461
D4514FBBB53AA22D879D7B12A5DF9CCD,0,0,0.13168216524133378
58FC5EB0CE4E87A85F338F4F17BFCDC2,0,0,0.022204231151066282
CA8A2000A5D18CF3B998DFBDD91E34E7,0,0,0.23617295520169346
A820E3C9550090AB7FF61C038CFD2F4C,0,0,0.05645586251263642
FB20A7F6FC565567972ACC63A6D9310B,1,0,0.05521812631747836
442B6A571BD28260663A2D9037978C82,0,0,0.005396335761828944
4EBD433BF39A9EF3D54E3500AB490ADB,0,0,0.007814250749982881
9D23BD379CC7DE14DDD7311A64F83001,0,0,0.15410160263846617
8AA8B96E044DF443B7CC4079DFD26067,0,0,0.22242262728463852
3DF68C91D612287D8451B1A6D76C3E09,0,0,0.02620745263072353
FB0994486B4CC51563CE3BF7DE4CC9AD,0,0,0.03753756711548849
9536FD4D27474AC8519BE5C697F809A1,0,0,0.02580844892835254
C168C76BE44AC36903050BA33E0C38D5,0,0,0.04006461238432836
0F4613186F7F89E742F96038045CC3D5,0,0,0.04637123224067885
4C65D9F291562649BF7392B79DE75FBF,0,0,0.16251463413776826
2AE21CA4DDB36E9D6E86E82DF9F089EC,0,0,0.10856124900428352
BBBAC03E608479B997121FFD154BFA91,0,0,0.016514829028822193
3578F151FA9F4BC66DB4E229CE20E6B9,0,0,0.01787910173153031
208B745164ACCC50EBC2B0CF559E8D53,0,0,0.031438206959223475
399B62A1EF80BBE7B865E17CAF710179,0,0,0.08151584625594603
9566B8CFF4B890365901D1F21D7AA131,0,0,0.086761681623952
3B4D6AD11831D6A8511CEAA1D3FB7EA0,1,0,0.0961322510129839
B1CFB0FDC4133761E509BE7CFEA0AA06,0,0,0.06698846205317041
7E87E49DE29977F7CE80B5F0892DE0AB,0,0,0.08428833881355201
24218A3DE37FD1164FF4B508491B212D,0,0,0.1844428448360796
43A02AB0F7EE542233BC96C7BF98948C,0,0,0.08156187216622056
A346189FD4AA50B95E4B72ECDB37B24B,0,0,0.017052297394389748
85713625471D1058797CEAAA2F265DFE,0,0,0.012281406563859905
B960994E8890F25F21555DAD1D4D7223,0,0,0.01610218120904003
B73F7670AC24E00D1C347200764EECF3,0,0,0.16483113368522484
591B6F04620EED36AE2F01A36F4C3B51,0,0,0.12732442370695038
C331BAB535B1F532F13C90BBCF4CA7AB,0,0,0.07691839217638595
A8EA2FD2ABF7F9D83579E2B79301C295,0,1,0.5619193898080238
96A5C2BB5F4B55121A48908100CA207B,0,0,0.07966215384552751
F58ABC360E8F9517C46BC4E8ED80C102,0,0,0.0982647638196301
0E544B8412D20503107760C853E01B7D,0,0,0.005289744845350077
767756DCB1E26841FC16D713C90A9A42,0,0,0.02313737350477208
83D57CCFB1AA3A8A497149F83071E9CB,1,0,0.031385508236358356
E296E9AF1F668BE958ADC16627185E47,1,0,0.0749100263527897
6D4667F262224B1F5677A9A0642D8A58,1,1,0.35732945959238555
959D8E8F8695DCF01C93250437B0DB76,0,0,0.21434947840476062
88E26649FC0D2A0D72705F7A321BCB71,0,0,0.20628034389486552
4CA5176775DFFA85BE6F18B1CA07105E,0,0,0.029258653220812232
9126523785106740D4C7EEE805F3A3FF,0,0,0.09922396618467844
D6F4B3977D1A2DFD4A9D32F8DA7E6CCF,0,0,0.030954874161616866
1CD934114838EB4D2593C3557BB87B3B,0,0,0.005148067104765057
E247AEFCF9EFE4E547D88787E6C6D515,0,0,0.1298483776089543
D928AA59DF80679BC6E4380F4A66DBC1,0,0,0.039158768065989315
F9DA41736F080879EC0500332BA5ED2A,0,0,0.02163314312847165
7C6E0AC545B2CF690C55118186E1088A,0,0,0.22362702066853607
3C8A1331BD648DE8986AE86140743FC6,0,0,0.05450967675590162
130447AF8C1896174B69101EE32E5175,1,0,0.3215042548290891
B00772221248C5252E58E2368EC463B8,1,0,0.12689151089473438
26E7DEDE713AA4A1C541776E101E695E,1,0,0.0371015797368742
93A2DCD2DE269AD5CEC0B8F2AAD76EB5,0,0,0.03189480506797575
4A33BBADD4BB089D8C5E20F48DA96614,0,0,0.020689210989115695
FEF319D50DD9712517912CB1339CA935,0,0,0.1473918323291379
F0F4AF28EB84E6AF1908410D0C3BC6F2,0,0,0.021990088492118982
9F1ABA681F19BC4A4AE3E3169AF61C9A,0,0,0.01815323762745015
2835722569511B6531DE44219E756C20,0,0,0.018021070341487616
3A8DF960AB91A6E72B8F9281930BC3D1,0,0,0.33354192823914397
30FFD391007D1D1033D4DB62944108F2,0,0,0.32209947635169717
30D98DE7312F068CA78768D5F687E02A,0,0,0.010916608478317496
3D1555133008D398DE34F5C5DCCCD1A0,0,0,0.02401704143630576
653A0053AA7C5B408B9AF0E6BFCE064F,0,0,0.05828156308315303
9868AF9D7263F4D2722E476901ECE26A,0,0,0.08359951616988015
8A2C9BDE8E5544DDEB52A172C6CAB0C4,0,1,0.37803564284173213
D878C08F688E5A46CFFF05BB84BC540B,0,0,0.03847440756925321
E4AADE866A7B28FCAC564922FBD1D63B,0,0,0.05406470540800895
202955DAD6AEEBA2BB45396DA90916FF,1,0,0.05883465214748662
D838CE1FB6D66D99A50CAB109249E78C,0,0,0.04614454879542259
908781E573B04806E264B86F0AAD5775,0,0,0.03771692471752178
5830DF113088E231635CF655E44A1592,0,0,0.10039996507283334
A7C3646FC6F8E4303825D32C692893AA,0,0,0.07749498344169017
80F6403B1A058671D9DF05C21E5E4994,0,0,0.15505063697323312
1EDF13B0A600AE103A4EABC2EC4E8016,0,0,0.0241851915408206
7CF44746333CD830C8BEEA80231DC3B0,0,0,0.05540764615101845
0C97A4219BD848CB628F3162747C99BE,0,0,0.03411562861913223
