source,target,weight
14707,29428,0.8078284217283417
14707,41006,0.806090794941098
14707,2179,0.7771184378244727
14707,28263,0.757300211252079
14707,16393,0.7491515252461337
14708,15791,0.7942498962498529
14708,8412,0.7617679008414341
14708,21710,0.7536595314152407
14708,21640,0.7527896476949539
14708,11761,0.7513917070922612
14709,23764,0.949861224099945
14709,22013,0.9256939746523158
14709,16722,0.9159085241102779
14709,17606,0.9137960516542184
14709,17389,0.9100271170067613
14710,16478,0.8982453217986206
14710,15489,0.887673353162832
14710,19632,0.8765814942966983
14710,18730,0.8735614994967599
14710,15650,0.8722977058670524
14711,14681,0.9426516257518988
14711,8710,0.9356638323212831
14711,12508,0.9340607666691069
14711,14019,0.9291837493784922
14711,12152,0.9276714808235764
14712,14084,0.7769018913899971
14712,12064,0.7440870276113779
14712,11321,0.7390623477438678
14712,10312,0.7167230979491209
14712,15505,0.6794538940563147
14713,20799,0.9225039774196222
14713,17545,0.8904541040986399
14713,2703,0.8855477700907237
14713,13264,0.8839036984324948
14713,23519,0.8746819827156932
14714,8500,0.8629074056615206
14714,13343,0.8579078306052452
14714,18194,0.8496470695373416
14714,19226,0.8452470943998868
14714,13187,0.842013656009341
14715,9173,0.9409984873968248
14715,4951,0.933454705697511
14715,5830,0.9206002913751098
14715,8034,0.9172530354689881
14715,7740,0.8939812114693879
14716,14311,0.9288852230384804
14716,2404,0.9219000979058611
14716,5847,0.9214183422064401
14716,15567,0.9113756093738384
14716,15455,0.9086615251671443
14717,29953,0.849645927650967
14717,16467,0.8246845269489423
14717,27649,0.8175999804789178
14717,42030,0.8091619598406915
14717,18301,0.7935836202122831
14718,20267,0.9590001318003862
14718,15779,0.9539816173445009
14718,19536,0.9530290948138225
14718,14547,0.9521253595586622
14718,16152,0.9496451867551019
14719,15146,0.9480818649084378
14719,11425,0.8893061782138709
14719,17776,0.888571841586155
14719,14167,0.8837308391473365
14719,17770,0.8776151389450563
14720,15853,0.9291964313578147
14720,17585,0.9211406621657741
14720,12281,0.9068367704832542
14720,7295,0.8966597506415698
14720,10411,0.8958655363060921
14721,66,0.9011776793030757
14721,11441,0.9007008770190361
14721,2314,0.8986997206429828
14721,12365,0.887449088619571
14721,5485,0.8759492747561304
14722,11821,0.9501186463260823
14722,17840,0.9273132163500212
14722,6864,0.925915891942271
14722,17526,0.9144667137320296
14722,9190,0.9058309675398104
14723,13990,0.9697047923866717
14723,2265,0.9650826118531477
14723,14469,0.9566848855168932
14723,17930,0.9560898992675232
14723,17299,0.9559211371043598
14724,12670,0.9713937431683551
14724,16925,0.9509754886856124
14724,13451,0.9476625121004241
14724,18510,0.9474018044171665
14724,15739,0.9472546368587951
14725,12051,0.9747278881394849
14725,13198,0.9333796505816384
14725,21634,0.9294856778607287
14725,12271,0.9224246117493838
14725,12142,0.9189693296137846
14726,12933,0.8920432040426238
14726,12991,0.8746483450497378
14726,24108,0.8736139558577132
14726,19160,0.8609579276227308
14726,15861,0.8460401656166047
14727,18164,0.9258969182621086
14727,21904,0.9200641217061398
14727,22115,0.8961764642986484
14727,20349,0.8951365450409939
14727,21689,0.8924118568879242
14728,13945,0.8106813962052477
14728,26844,0.8091290150501381
14728,15043,0.8076199178103454
14728,18946,0.7961522699972022
14728,18550,0.7905403460432767
14729,16718,0.916518002843068
14729,15292,0.9100882488776091
14729,13649,0.8976878368181306
14729,40482,0.8954522743628827
14729,10600,0.8888180785255339
14730,11921,0.8751255643673927
14730,24096,0.8742446431627163
14730,10708,0.8664329565922861
14730,13762,0.8623436835745858
14730,11513,0.8532376151105989
14731,4235,0.9081908381043758
14731,33035,0.8855660188920438
14731,11104,0.884693137578985
14731,31465,0.8810795014138744
14731,10637,0.8739456519797936
14732,15410,0.9640867273888184
14732,10906,0.9373758998407893
14732,10104,0.9306034765894748
14732,9808,0.9269107293672848
14732,18108,0.9266368014366905
14733,22070,0.8628844861865544
14733,11134,0.84767148415396
14733,14526,0.8471136252245953
14733,5324,0.825058658714511
14733,19027,0.8206113583364758
14734,12022,0.9108205843005962
14734,18249,0.9101941606632029
14734,9651,0.902257505233144
14734,9903,0.8964228568872353
14734,13097,0.8941267883780379
14735,16785,0.9649238412256158
14735,15291,0.9442823869670204
14735,11943,0.9390973130449916
14735,16357,0.937094351326332
14735,16641,0.9369964494241946
14736,13824,0.9473513874684646
14736,16841,0.9155833813608294
14736,10053,0.909422521094601
14736,2467,0.8964987437516995
14736,14955,0.8959850186019438
14737,18514,0.942419176538683
14737,16122,0.939247273390466
14737,18225,0.9310291848692712
14737,15449,0.9296710813639746
14737,13755,0.929234861120164
14738,6776,0.8817865819696346
14738,41750,0.8791121035416524
14738,2009,0.8699085085065534
14738,6831,0.8617997859599384
14738,488,0.856661259402229
14739,19917,0.9590949755831878
14739,15969,0.9563734299125648
14739,23345,0.9548686322353039
14739,22945,0.9499201734229961
14739,17478,0.9467969470954116
14740,11066,0.8650770073029171
14740,30558,0.8559405614204431
14740,9954,0.8466390608533557
14740,27895,0.809338156382529
14740,19255,0.7973911246579017
14741,25883,0.8705950065531437
14741,28376,0.8692776834884199
14741,33426,0.8625863392029692
14741,38234,0.8526845791171482
14741,37466,0.8451859386479823
14742,18036,0.907657315567466
14742,17559,0.8982802420949426
14742,18088,0.8930361114652376
14742,17710,0.892259972394873
14742,7443,0.8917350440668442
14743,24103,0.8963302661696219
14743,21269,0.8640583132244065
14743,19941,0.8582031186292471
14743,15093,0.8495247554336395
14743,23131,0.8476481535988908
14744,17007,0.9178293636394025
14744,17128,0.9099125918136597
14744,12502,0.895301515675913
14744,10761,0.8933189272649035
14744,12873,0.8928350744814003
14745,15725,0.9638613322365972
14745,15524,0.9495127150087087
14745,7052,0.9447196554999355
14745,15655,0.9441797700047663
14745,5746,0.9432438625320775
14746,5506,0.9165277267262092
14746,15731,0.9157987572730714
14746,8700,0.9150442011973354
14746,8340,0.9124628769105403
14746,11349,0.9052561237043178
14747,18341,0.8803848163241123
14747,13213,0.8556284137686422
14747,39095,0.8322084780214097
14747,23685,0.8284588127742416
14747,9699,0.8167130018926088
14748,11617,0.9466267895612549
14748,3974,0.9393543740192843
14748,10239,0.931221122967311
14748,36400,0.9310929540239532
14748,13646,0.9296774140603791
14749,3052,0.9194803297100266
14749,13447,0.9119437054691367
14749,17056,0.903359275504366
14749,6622,0.9012797486443551
14749,5803,0.8968483021470873
14750,15100,0.8736055528286717
14750,18218,0.8711046333315188
14750,14402,0.8678549505019677
14750,20413,0.8565462498709558
14750,4978,0.8497345131931843
14751,15867,0.9477601979856162
14751,16510,0.9463505682450178
14751,12693,0.9375820930856034
14751,10607,0.935133948152407
14751,12597,0.9326398679273923
14752,24543,0.9535929844502645
14752,16385,0.9435071538571659
14752,16513,0.9370126937823423
14752,21627,0.9360178506013469
14752,23152,0.9347939384282771
14753,18342,0.8993281076972751
14753,17882,0.8934295191337136
14753,17152,0.8859911125192448
14753,11763,0.8771668618286568
14753,23672,0.8670855373686527
14754,16622,0.9472694034737289
14754,13257,0.9449069965936434
14754,17269,0.9416112567160538
14754,18481,0.9414297846115078
14754,14626,0.9408830898938575
14755,19542,0.863122252615389
14755,23138,0.8587974017855181
14755,17963,0.8509320050024497
14755,32910,0.8426673937973156
14755,16953,0.8415744219461275
14756,11912,0.9677686659325496
14756,20437,0.9655096714687266
14756,16744,0.9651538607220674
14756,13896,0.9618126909144049
14756,13205,0.9606944822315411
14757,17489,0.8861983645167087
14757,22650,0.8401450921642343
14757,15241,0.8214693169526949
14757,22419,0.8194527512532728
14757,21710,0.8179252888539774
14758,5551,0.9463492949260146
14758,16737,0.9318634651238008
14758,18087,0.9282350898522053
14758,15095,0.9281389363957349
14758,15468,0.9222920603863578
14759,13434,0.948408328625288
14759,19799,0.9414426060957958
14759,13861,0.9401581873167701
14759,15047,0.9392107043446396
14759,15826,0.9366630159157522
14760,16726,0.9091201500491333
14760,17047,0.9045368234547572
14760,13570,0.9020787377164661
14760,18554,0.8943042838806893
14760,872,0.8939438326254793
14761,21953,0.9338518956406273
14761,19367,0.9053106401998008
14761,23800,0.8929513668846301
14761,15354,0.8849445237560075
14761,10289,0.8718160081155074
14762,20082,0.883542077967292
14762,14663,0.8801995447287912
14762,22995,0.8661029265696201
14762,10351,0.8659128135604405
14762,17485,0.8557596258949893
14763,4065,0.961345022987092
14763,19139,0.9606954888198757
14763,17772,0.957165045888784
14763,13748,0.956331343764258
14763,14484,0.9557942718282042
14764,22575,0.8836102523917679
14764,13373,0.867892712510287
14764,17648,0.8311195668675141
14764,12320,0.8243816155047168
14764,20405,0.8146582632451305
14765,16983,0.9548804861662631
14765,16205,0.9543653578483425
14765,14775,0.9435034428038734
14765,16554,0.9397457471704322
14765,11874,0.9384583863926163
14766,10053,0.9298304726577626
14766,10732,0.9187735296616104
14766,10963,0.9179013763094566
14766,10373,0.9054117721479661
14766,171,0.9048181661739064
14767,30922,0.872541590981729
14767,27860,0.8629203712024204
14767,31440,0.8293558904458345
14767,41828,0.8031486210667579
14767,29310,0.7984449490519286
14768,14264,0.9531660021489637
14768,12507,0.9433296046451743
14768,15645,0.9423616753741777
14768,16824,0.9385253447006001
14768,14841,0.9227307560156401
14769,20241,0.8263382148560527
14769,40988,0.7537013578368899
14769,21876,0.7269040089455304
14769,41162,0.7107229806605236
14769,16345,0.688074893429862
14770,26681,0.913153232023682
14770,33281,0.8387146114456718
14770,26130,0.833033937925691
14770,33456,0.8327121143874685
14770,3581,0.8256923438521863
14771,4186,0.9194377727780289
14771,20367,0.9162357046206892
14771,19429,0.9083308269592055
14771,5853,0.907537903344515
14771,7899,0.8991044023346648
14772,19381,0.8918325604141984
14772,9667,0.8598148478483123
14772,12776,0.8496038534794087
14772,12257,0.8268973547442431
14772,16215,0.8230126163802316
14773,32791,0.9552277399289897
14773,35052,0.9207307329251226
14773,37073,0.9021830390639741
14773,29523,0.9015799871470913
14773,28242,0.8992615525959758
14774,19927,0.9127152214868968
14774,19938,0.9079337790002305
14774,23042,0.8828548753076396
14774,21882,0.8813590933477996
14774,19631,0.8763903399842317
14775,17315,0.962041778144639
14775,16554,0.9538378245599888
14775,15835,0.948953405985116
14775,14064,0.945696619938885
14775,14765,0.9435034428038734
14776,12009,0.9147777653619986
14776,11458,0.9138002739758553
14776,24308,0.9133357340894865
14776,20346,0.8977266639463538
14776,10687,0.8966581683263485
14777,18668,0.9688559596463875
14777,11995,0.968091891414794
14777,15846,0.9648229207795204
14777,17467,0.9634171969089025
14777,15882,0.9566757796361688
14778,1859,0.9298579615968424
14778,7573,0.9094530413636961
14778,2085,0.9029197719510388
14778,7686,0.8983845358371932
14778,9254,0.8957783801008343
14779,4721,0.9439584371364246
14779,3184,0.9431315950212161
14779,2155,0.9371662248419669
14779,6035,0.9326340127189968
14779,4225,0.9252932117809303
14780,17560,0.920586343680099
14780,17663,0.8853185735034474
14780,16328,0.8763769930231952
14780,12631,0.8645537044247141
14780,12167,0.8526458430138717
14781,19681,0.9449057960014628
14781,12271,0.9042556191174629
14781,18880,0.8956445881830455
14781,14493,0.8897016987562011
14781,14690,0.8881813457966803
14782,16847,0.9116579466857335
14782,11543,0.9000576786914809
14782,20252,0.8966732327877168
14782,10069,0.8947798787810123
14782,15604,0.893963358881733
14783,19079,0.9055628466506406
14783,27124,0.9030266296150324
14783,16968,0.8965613437253619
14783,27682,0.8800819870227258
14783,2851,0.8748142779061205
14784,8154,0.7625593959997652
14784,8156,0.7555031657032739
14784,10013,0.7535175177536022
14784,8290,0.7312033801786413
14784,8731,0.7101466587952433
14785,12718,0.9442952568494888
14785,11158,0.9385954466367824
14785,14806,0.9381133900066185
14785,14860,0.9254097550655198
14785,35920,0.9246968167313283
14786,8959,0.9183416261508428
14786,22323,0.9054819246647041
14786,14982,0.8788803599625233
14786,11282,0.8714484998708393
14786,13231,0.8690687605365529
14787,27012,0.8543255851191094
14787,6629,0.8347809447771496
14787,6880,0.8040410982726833
14787,31037,0.7935960258145717
14787,15851,0.7895662718906836
14788,21971,0.9205154743387401
14788,10320,0.9162353003926084
14788,17122,0.9051474142722469
14788,24079,0.8920745914319492
14788,18412,0.8917713474559992
14789,22101,0.9476239022245865
14789,18883,0.9240528628908933
14789,21062,0.9144436259542987
14789,6864,0.9103438909434959
14789,18169,0.9086127468327192
14790,10388,0.9454038293256962
14790,6959,0.9442886246783992
14790,11548,0.9408614735962351
14790,14373,0.9386258526824643
14790,14499,0.937990110077678
14791,17927,0.9077230618554669
14791,2487,0.8916394655300325
14791,9269,0.8840798198362442
14791,4297,0.8795562346985203
14791,58,0.8786387281731595
14792,13129,0.9047445356663352
14792,10248,0.9028049820613687
14792,12973,0.9012278464911079
14792,12145,0.876182418695161
14792,11500,0.8711314204510434
14793,6709,0.9606701992094034
14793,12768,0.9542214896491414
14793,6127,0.9370537091544794
14793,6324,0.9355580947081713
14793,8816,0.9335402837175838
14794,28556,0.8493504272623025
14794,34724,0.8324993020956019
14794,13622,0.8241964741945111
14794,33807,0.8077215412189109
14794,27382,0.8024372491620937
14795,10155,0.9539967361282775
14795,3705,0.9418851055640227
14795,11481,0.9355319795168924
14795,3954,0.9346666747095781
14795,2220,0.9324199520581054
14796,23534,0.867852652410383
14796,20709,0.8540400800928454
14796,36916,0.8431783373748405
14796,32333,0.8416089090044755
14796,15783,0.8412493661574197
14797,30563,0.953703882576616
14797,4263,0.8611675785059141
14797,3905,0.8287439025560989
14797,9313,0.8180464360313439
14797,16096,0.8110076254435644
14798,16042,0.9123106241798704
14798,16816,0.8879001804852495
14798,18615,0.8780557743941647
14798,15879,0.8765833755561863
14798,12945,0.874070686652696
14799,34865,0.8198209370785207
14799,27222,0.7728117966583807
14799,41212,0.7542308920542731
14799,39718,0.7293576603976571
14799,32335,0.7182761992322746
14800,41753,0.9412561457363072
14800,15041,0.9286232929918278
14800,13743,0.9201958449651814
14800,6448,0.9165059987378669
14800,20053,0.9164130620300425
14801,13298,0.9516668546768617
14801,34887,0.8638803251296664
14801,28243,0.8615354845084154
14801,11924,0.8530740080365553
14801,21100,0.8516738086171661
14802,24473,0.9783395886489744
14802,24384,0.9764504080820382
14802,17420,0.9614326385471594
14802,19858,0.9604387228080834
14802,20581,0.9586193392107691
14803,18781,0.9122319388248293
14803,15824,0.901873553092224
14803,29671,0.891378804973476
14803,15426,0.8898974044873467
14803,21471,0.8842454466162735
14804,27539,0.8657703270319018
14804,36922,0.8392873737320831
14804,36895,0.8364602421654734
14804,27269,0.8244756680060059
14804,34062,0.820867920553431
14805,13381,0.9217820339352099
14805,15547,0.8972456921150564
14805,12131,0.8967710983224849
14805,3502,0.8894343693163792
14805,13839,0.8886002534707711
14806,12622,0.951851785815015
14806,12686,0.9509967796759998
14806,13868,0.9461526411684438
14806,7158,0.9451064185119082
14806,35920,0.9419262116237516
14807,19871,0.9343634119674094
14807,12884,0.916961065103563
14807,13681,0.9088433641695401
14807,18276,0.9077909637225298
14807,11691,0.9052234394700747
14808,12260,0.8939554803909318
14808,17840,0.8924518173207215
14808,40781,0.8814723237481746
14808,13919,0.8688319994630564
14808,30431,0.862719509365346
14809,16539,0.9151838480222032
14809,23954,0.9030373830364181
14809,15628,0.8977471078694327
14809,19484,0.8773919780484919
14809,25102,0.8730506302813451
14810,13450,0.9410521410391529
14810,10460,0.9056705164622385
14810,37181,0.8826048042536182
14810,5590,0.88066249046835
14810,4306,0.8766199012417064
14811,13831,0.9334526805891857
14811,15611,0.9140163497750713
14811,15630,0.906199541721235
14811,18197,0.9048062354364896
14811,18260,0.9046646140713661
14812,11068,0.790763085328989
14812,14960,0.7693993489630119
14812,8732,0.7560482643590966
14812,27984,0.7295259343624501
14812,36953,0.7008244713357769
14813,12972,0.7635836626797669
14813,41901,0.7404649635249405
14813,27060,0.6970213055695633
14813,36168,0.6788302584387483
14813,32226,0.6761780344247847
14814,12898,0.9318622161568978
14814,37711,0.9103700531948294
14814,932,0.9058075071126186
14814,33961,0.8953180516703393
14814,35122,0.8759833466371992
14815,17700,0.9038268632376608
14815,7143,0.8732825348003888
14815,17229,0.8707605794558837
14815,41115,0.8556352881847284
14815,9980,0.848624592557976
14816,18571,0.8009874907773303
14816,13626,0.7123853872201199
14816,9969,0.7098234648325589
14816,13040,0.7057231236900864
14816,9032,0.6829618085073026
14817,16126,0.8977965702520954
14817,20005,0.8847668973502526
14817,17289,0.8842271811673788
14817,19257,0.8777394223278517
14817,21187,0.8736039138385899
14818,7348,0.9522992745679848
14818,17722,0.9417376008962638
14818,5609,0.9341103184477907
14818,4373,0.9263345846316453
14818,2740,0.9233595465956352
14819,18466,0.9459611408554611
14819,18983,0.9439659515654814
14819,17870,0.938925582964305
14819,17887,0.9387314497291789
14819,17361,0.93551510892078
14820,26409,0.8835100304457849
14820,18224,0.8660029928438205
14820,26812,0.8074591617246772
14820,37987,0.7348516506083871
14820,14890,0.733626239390763
14821,7545,0.9074118402587875
14821,10942,0.9025789175721847
14821,6109,0.8622828132761248
14821,9524,0.8582080432693284
14821,12734,0.840422392487577
14822,15596,0.9737366185144413
14822,19536,0.9644020373441347
14822,16152,0.9477265587118613
14822,14047,0.9457142338356326
14822,18340,0.9445764293310652
14823,13560,0.7570883178906032
14823,19006,0.7535819178804809
14823,12425,0.7477529353811385
14823,20335,0.7465103988215434
14823,11051,0.7385264929898144
14824,13658,0.9196462206385221
14824,11217,0.9013626111161379
14824,16121,0.8662746537611064
14824,15254,0.8654498983449539
14824,11382,0.8637266471083156
14825,16556,0.9183273936459115
14825,16391,0.9135836557715864
14825,1949,0.9004206572930754
14825,12669,0.89924259882586
14825,17795,0.8949919452304819
14826,20025,0.9404162244206579
14826,13998,0.9393730693752448
14826,22014,0.9361354160150432
14826,15880,0.9354365063306651
14826,26368,0.935154415732034
14827,3293,0.836740759234203
14827,10162,0.8328747405022902
14827,29944,0.8305124786363542
14827,12430,0.8010047274079587
14827,20048,0.8003462095592623
14828,14485,0.952957425133079
14828,16175,0.9498265426005187
14828,17564,0.9487115046259196
14828,15296,0.9467462330105003
14828,21065,0.9432610413509124
14829,21807,0.9738411362308135
14829,20081,0.9516518977713995
14829,20591,0.9409206891171387
14829,22492,0.9350263359932559
14829,16376,0.9347251855034839
14830,1697,0.914056830756143
14830,4186,0.8790269076055128
14830,14771,0.8352159047190789
14830,1830,0.8340913217524328
14830,6348,0.8314775195733703
14831,11816,0.963404140456786
14831,11832,0.9593603291699548
14831,21326,0.9577013244554142
14831,15519,0.9448105003841704
14831,15056,0.9436327581727095
14832,11442,0.9357191022226248
14832,9362,0.9288396001083794
14832,5314,0.9210833337295732
14832,21769,0.9112529484838696
14832,3443,0.909432633711775
14833,20536,0.8791285349092712
14833,19213,0.85912985540906
14833,17644,0.8564306783274873
14833,16687,0.8476653504060842
14833,15783,0.8402500332279873
14834,12514,0.9667490650096382
14834,13132,0.9623716756494778
14834,13451,0.9559629628589298
14834,13403,0.9547252267654891
14834,15133,0.9542846046480175
14835,15611,0.9290397809739687
14835,9778,0.9184618806393652
14835,13342,0.9101356916157258
14835,14811,0.9004647181803156
14835,18260,0.8919155828642843
14836,18135,0.9701279010310522
14836,11859,0.9658687081359164
14836,17483,0.9613136362250813
14836,18513,0.9579641554106895
14836,18378,0.9578616506742773
14837,14213,0.9767075674271027
14837,13158,0.9619949594650271
14837,12014,0.9574004600099268
14837,12453,0.9547925967972763
14837,13597,0.9535553798101807
14838,12510,0.8735785042517217
14838,11420,0.8405971207677118
14838,17572,0.8293309025470228
14838,18681,0.8267599152320001
14838,12096,0.8252083653634039
14839,17837,0.9239360047636365
14839,17618,0.8969715559882702
14839,13189,0.8919867276398827
14839,14876,0.891745287972971
14839,15293,0.8574942175850211
14840,11378,0.9488000475841661
14840,3761,0.9314966440924131
14840,7055,0.9236931909494301
14840,5993,0.9200929366185946
14840,11112,0.9180501216023476
14841,15652,0.9310833298065927
14841,14768,0.9227307560156401
14841,14264,0.9193057525836931
14841,12282,0.9094012592074905
14841,15774,0.8994135418846113
14842,14957,0.9615642188613654
14842,16273,0.9594004084281712
14842,13486,0.9580869675222334
14842,35617,0.9495405930300046
14842,14220,0.9433635075418587
14843,15312,0.9691937026041818
14843,15297,0.9515975381107878
14843,13357,0.9440176152295477
14843,18403,0.9400205192748766
14843,18575,0.9380573910638167
14844,23203,0.9048427240649153
14844,18551,0.8374864213317224
14844,25374,0.8229911289343497
14844,22840,0.8214239800127456
14844,14317,0.8145432225432007
14845,19857,0.8799544897638822
14845,14008,0.7976891943522997
14845,20634,0.7744940531938531
14845,8765,0.7726939149681249
14845,9013,0.760128628392269
14846,13335,0.9079223387818445
14846,18945,0.8985902128417533
14846,19015,0.8922377718442926
14846,11243,0.8793611276124009
14846,14182,0.8778491840232638
14847,13748,0.9759903561574205
14847,16427,0.9737183431705211
14847,12853,0.9681331055189266
14847,16250,0.9651243383822968
14847,13807,0.9623058403372283
14848,11882,0.8691562911570355
14848,24558,0.8532590618744103
14848,528,0.8230232599656575
14848,5743,0.8187818020668667
14848,11795,0.8187777977062121
14849,23208,0.7496926434370232
14849,13426,0.744633145055488
14849,16786,0.7151340472629658
14849,15343,0.7078973186476349
14849,39816,0.6987146222768205
14850,20956,0.9713693870583842
14850,18844,0.964366712346086
14850,15841,0.96426975641044
14850,20145,0.9636353346195838
14850,16333,0.9597986929075611
14851,20204,0.9618753173550906
14851,5792,0.9556331392197994
14851,15364,0.952950207071399
14851,15470,0.949478066640231
14851,13496,0.9490478005042989
14852,17752,0.957638948534836
14852,21474,0.9531576288392779
14852,15086,0.9504737721019236
14852,19630,0.9343584964885243
14852,21318,0.925794726626176
14853,17914,0.8643121485371639
14853,20396,0.8625484298121273
14853,16324,0.8613132064035905
14853,19850,0.8553771302536479
14853,19956,0.8458404362414682
14854,18028,0.9479412975916341
14854,17401,0.9471606482707916
14854,20115,0.9304774353623135
14854,12717,0.930061581236062
14854,13530,0.9275512222464688
14855,15361,0.9053077344495484
14855,17016,0.9041799526795861
14855,9576,0.88347217090017
14855,13517,0.8824802690145461
14855,11669,0.8821554792052207
14856,13494,0.91700641105063
14856,16918,0.9033778650970435
14856,22668,0.8894130119647693
14856,9592,0.8881310783132801
14856,9830,0.8859018133751336
14857,12860,0.9466003832744045
14857,10610,0.9413178065121187
14857,13786,0.9343823422689981
14857,12439,0.9240637739169077
14857,15331,0.9181056037637275
14858,18193,0.9524038499885954
14858,20923,0.8920836316502796
14858,18316,0.8874314005304716
14858,13239,0.8868413112470235
14858,12800,0.8840699251260753
14859,38116,0.9290915725883216
14859,37453,0.9023153460163008
14859,11361,0.8864017827648176
14859,34225,0.8822079141136524
14859,10447,0.8641832887976115
14860,17022,0.9547152876964498
14860,12718,0.9529589796845129
14860,13121,0.9471471630493876
14860,12179,0.9434458450275477
14860,35920,0.9422060763746388
14861,9990,0.9497740630294865
14861,504,0.8609762998246768
14861,4284,0.8550329555354876
14861,5594,0.8420075370016221
14861,2573,0.8415969728328856
14862,17235,0.9634531898057972
14862,23019,0.956271837572208
14862,19753,0.9494881974472179
14862,23816,0.9436059497167678
14862,25316,0.9339036971786364
14863,22116,0.954660090596093
14863,18220,0.9493915780670116
14863,11408,0.9489143394199843
14863,9574,0.944936958705592
14863,11736,0.9431834976630793
14864,13806,0.9089958397826556
14864,21177,0.8968493877587544
14864,15302,0.8960625498772439
14864,20900,0.8883915764061027
14864,12125,0.8875732627601093
14865,7773,0.9348985583546713
14865,7565,0.9148609913173792
14865,9483,0.8934953419591887
14865,11031,0.8928962890975408
14865,12080,0.8902617200252313
14866,11612,0.9556043174874039
14866,11562,0.9494845210703969
14866,12630,0.945018932177872
14866,3637,0.938751455554547
14866,11827,0.9342562243178624
14867,15440,0.8797636979843388
14867,18789,0.8769325376201608
14867,19232,0.8766478318157159
14867,14546,0.8743563498508878
14867,21695,0.864745778654191
14868,1242,0.7883118601395459
14868,39245,0.7842715863386532
14868,27454,0.7451866881685156
14868,36271,0.7328815455968087
14868,36440,0.7314169578625118
14869,19908,0.9261769124082083
14869,21583,0.9239321165265802
14869,19014,0.9209938520028417
14869,19760,0.9128470981452588
14869,15720,0.899892391928061
14870,1760,0.9588268962596802
14870,21129,0.9336682837025315
14870,13719,0.9321650648917851
14870,6838,0.9301183564187683
14870,16944,0.927520961128408
14871,12403,0.8842876127866203
14871,17682,0.8780109016531108
14871,12535,0.8751181425585715
14871,40781,0.8717153646613676
14871,15307,0.8679329207746119
14872,19980,0.9692985617523018
14872,22356,0.9463664451073772
14872,24052,0.9445042742272138
14872,21329,0.9421931995964592
14872,19001,0.9406355675308121
14873,19968,0.9263476613934363
14873,30906,0.9049522286830652
14873,41007,0.8936922632794533
14873,6747,0.8856082610850532
14873,32506,0.8764017714894635
14874,1458,0.8562061288464774
14874,13697,0.8558205778941854
14874,11497,0.8245802438976665
14874,26608,0.8154711803395651
14874,4091,0.8098562451800834
14875,13150,0.9646993751510635
14875,24490,0.9474762510694544
14875,16999,0.946330360887659
14875,1453,0.9425270157053185
14875,20475,0.9394452138388515
14876,14839,0.891745287972971
14876,17837,0.8811233086854897
14876,13493,0.8593429376135439
14876,7999,0.8588201217595435
14876,12264,0.8562435155169585
14877,19881,0.6954037991856222
14877,19772,0.6383177613512522
14877,23145,0.5940265082744081
14877,11798,0.5594499415950828
14877,16938,0.5432551551776097
14878,13072,0.9598859533251679
14878,14400,0.9502383905252583
14878,17394,0.9483297154212008
14878,14662,0.9475658492085758
14878,12571,0.9469369641150759
14879,10394,0.9537584328891576
14879,10524,0.9484534062793056
14879,10873,0.9455547907596762
14879,10688,0.9405878540290933
14879,14478,0.938145962367976
14880,16146,0.9635465179729588
14880,2924,0.9591580961558672
14880,15316,0.9586359424317749
14880,10125,0.9570285983043983
14880,17886,0.9477131728974392
14881,14670,0.9298317738590924
14881,16953,0.9195531668332592
14881,32910,0.8899445305704684
14881,10583,0.8745723690314539
14881,14262,0.8621010813770241
14882,12444,0.952804534326406
14882,19670,0.9351152455011756
14882,22773,0.9329058687450169
14882,22027,0.9312691153860356
14882,17478,0.9303909760285032
14883,7216,0.7258774836241232
14883,35225,0.7216122814614798
14883,38332,0.7185518735711369
14883,26439,0.7074079709130727
14883,31928,0.6803146092649379
14884,11520,0.9451140155738694
14884,17016,0.9175935255615938
14884,12424,0.9170947716835068
14884,19167,0.9159164288822336
14884,12254,0.9125803314060599
14885,12203,0.8599913785833384
14885,23558,0.8561094133344878
14885,8446,0.8490421689940749
14885,13313,0.8325189175611046
14885,8364,0.8282003387760819
14886,2013,0.8851365454816708
14886,16750,0.869106471696389
14886,142,0.8593592294301047
14886,5647,0.8412141557938618
14886,6685,0.8389501983892018
14887,42205,0.7897018428388819
14887,36187,0.7840668409547609
14887,34343,0.7761907634853091
14887,42286,0.7726724901440383
14887,2477,0.7674332693047962
14888,12581,0.9521691208369117
14888,14996,0.9226663120132038
14888,18440,0.8975744858975766
14888,15677,0.8952989824842261
14888,15695,0.8930975340633973
14889,9629,0.9473658964402395
14889,10322,0.9418654509587301
14889,13417,0.9366800324925058
14889,4538,0.930300150998928
14889,4399,0.9300293116287254
14890,18568,0.8414491657263782
14890,20311,0.8377666188222243
14890,17950,0.8134669652975793
14890,14757,0.8000703907227946
14890,21401,0.792929054220095
14891,12627,0.965127720235141
14891,8653,0.9586038879706442
14891,11008,0.9519956537922468
14891,15966,0.9400429006116404
14891,6244,0.9393984642318999
14892,18650,0.894029745853687
14892,17761,0.8920701298612557
14892,24175,0.8903011605953897
14892,22114,0.885135843689729
14892,12462,0.8841410420675083
14893,13238,0.93418280675674
14893,18882,0.918618919984583
14893,19124,0.9088356858854787
14893,7486,0.9014451228980334
14893,15896,0.8980365973769247
14894,21616,0.9670229761569589
14894,24069,0.9637585014231573
14894,20702,0.9604037901485664
14894,21015,0.9556251002373901
14894,20355,0.9531350221323014
