node_index,CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio,consumption_range,peak_to_average,coefficient_variation,median_to_average,min_to_average,max_to_median,zero_percentage,missing_percentage,stability_score,consumption_intensity
13579,325EFCFA348CFEBAC33F2A6428910DA5,0,-0.018134170179954168,-0.010566441157719073,-0.02568692280604083,0.0698538681105774,-0.01899706875668903,-0.520941399684123,-0.8626471962266139,-0.5209413996841229,-0.8626471962266137,-0.019157882093765597,-0.20813871194642095,-0.31954154441275817,0.5127565983826124,1.3255968910887377,-0.025764455393387686,-0.5209413996841229,-0.8626471962266138,0.7592645275996578,0.04486405864357
13580,A39DBA8EA0E50D35C267263F96FC6047,0,-0.06057952083093601,-0.04787390679734276,-0.030002298042264307,-0.06431441609288324,-0.019789509822913588,-0.43323689365554235,-0.6680525909675985,-0.4332368936555423,-0.6680525909675982,-0.01964177833939749,-0.20042316842458163,-0.3024192215592861,0.490452507579398,-0.5468749015357403,-0.02537186505796486,-0.43323689365554235,-0.6680525909675984,0.6105051231619615,-0.06638542154846737
13581,C3380AA06F3F6D0A74C2B6E85E78191B,0,-0.05278455952852974,-0.04608361045859922,-0.01286039812618683,-0.06431441609288324,-0.017505974674959464,-0.2730808391685689,1.3550602878459581,-0.27308083916856907,1.3550602878459583,-0.017358223022932363,-0.17086686285617983,-0.07583256499200457,0.26152733709414694,-0.5468749015357403,-0.023611261134343968,-0.2730808391685691,1.3550602878459577,-0.6514709847133926,-0.14608882533992285
13582,E0C789735460A5E3C4DBFE57C79123DE,0,-0.09791718557138629,-0.08142752527508482,-0.03403602722261383,-0.06431441609288324,-0.020848363323066124,-0.257827881598381,-0.8156760846123687,-0.2578278815983809,-0.8156760846123685,-0.0207006411914965,-0.1861458524028913,-0.2456600324172611,0.3033021991019622,-0.5468749015357403,-0.024479561869065237,-0.25782788159838094,-0.8156760846123687,0.1889380754364652,-0.14939269190924212
13583,2AF43192777527902501FEF5EDAF5E4A,0,-0.07716831881832864,-0.06860669342988905,-0.02449823297352085,-0.06431441609288324,-0.017655491857265983,-0.49424872393629415,-0.6948932261757386,-0.4942487239362943,-0.6948932261757383,-0.01750774152579615,-0.13709343093760246,-0.12870340808737765,0.02609600145931299,-0.5468749015357403,-0.021230514289872257,-0.4942487239362944,-0.6948932261757386,-0.4387092871022323,-0.10350853767076333
13584,E02C77B58F890C7E7B6615A4952B72F7,0,-0.07710444463841118,-0.05936645426218041,-0.03459123482388932,-0.02353198609271239,-0.020980210292918234,-0.520941399684123,-0.8861327520337364,-0.5209413996841229,-0.8861327520337362,-0.020926278204909127,-0.2136890440863889,-0.35068853085764345,0.6886530823278628,0.7831408418383213,-0.026107592502998683,-0.5209413996841229,-0.8861327520337364,1.0621941762237486,-0.09741773603616799
13585,8E6E484D660B0C44FF6EBF385C341138,0,-0.08402875487356502,-0.07033923827383443,-0.03221544383411675,-0.06431441609288324,-0.020350878880118974,-0.5133149208990291,0.6873994870434742,-0.5133149208990292,0.6873994870434744,-0.02020315235469517,-0.19197875004891937,-0.2717492842791785,0.2977753706591724,-0.5468749015357403,-0.024783132911080856,-0.5133149208990292,0.687399487043474,0.37040729228968067,-0.15555178382614418
13586,50BE84188E4F64AC8F49F2EC90AD02B8,0,-0.052625717222139566,-0.03822940716604685,-0.030111518783837558,-0.06431441609288324,-0.01926484043772889,-0.5133149208990291,-0.8458717992215263,-0.5133149208990292,-0.8458717992215262,-0.01911710432025729,-0.19703305141785266,-0.32019787971240404,0.6197060331081722,-0.5468749015357403,-0.025295882555142132,-0.5133149208990292,-0.8458717992215263,0.7652000666639133,-0.03959373189075725
13587,B11FEAB4FABAA765437D4C7FBE0061B9,0,-0.08919565351513302,-0.07472835187849604,-0.03280628512282477,-0.06431441609288324,-0.020830693110611715,-0.47518252697355917,-0.5875306853431783,-0.47518252697355906,-0.587530685343178,-0.020682970822976238,-0.19973596502750762,-0.2620723046479078,0.27306952483486163,-0.5468749015357403,-0.025174853230467167,-0.47518252697355917,-0.5875306853431784,0.3008549694667565,-0.13367728263916784
13588,8485EE10A34BB8DF14B61D7C551F8BB5,0,-0.08405892220870037,-0.06560361570038374,-0.03605867963599771,-0.06431441609288324,-0.021212641549049283,-0.5095016815064821,-0.7317990995869311,-0.5095016815064821,-0.7317990995869308,-0.021064922634837367,-0.2154654464823055,-0.3717530950099742,0.7049585286537651,-0.5468749015357403,-0.02619506821279201,-0.5095016815064822,-0.731799099586931,1.2949897434808466,-0.1184387527666361
13589,B48A4A08BAA0EDD7DBBBFB6E4C1A59DC,0,-0.010996347155015171,-0.020557449757804058,-0.017456055864118573,-0.06431441609288324,-0.01796132245743841,-0.5133149208990291,-0.8223862434144038,-0.5133149208990292,-0.8223862434144036,-0.017813574827108443,-0.2005470468747025,-0.2551961227572771,0.045737785165446604,-0.5468749015357403,-0.02501899908667443,-0.5133149208990292,-0.8223862434144038,0.25307060327192077,0.059047979093137436
13590,6891590FF5B85CF891D616866609143D,1,-0.07432674884397068,-0.05925095127258404,-0.031287784533559355,-0.03949032826669229,-0.02089865546620559,-0.520941399684123,1.7308291807599188,-0.5209413996841229,1.7308291807599194,-0.02080802266173504,-0.2133708151184446,-0.2879116481162066,0.5224408728285301,0.2147431778268225,-0.026024730494418627,-0.5209413996841229,1.730829180759919,0.49300181412295807,-0.17708800319274895
13591,D8556EF63B7DB384EACBCE20D6ADD0FD,0,-0.059876787367953814,-0.04458207159384656,-0.032802768616934444,-0.06431441609288324,-0.019839801966053054,-0.517128160291576,-0.8056108464093162,-0.5171281602915763,-0.8056108464093158,-0.019692070926724405,-0.20168643550848842,-0.34822767568680135,0.6296536991757867,-0.5468749015357403,-0.02552104721044429,-0.5171281602915763,-0.805610846409316,1.0365716563236813,-0.058832862098927234
13592,A4572AE9DB2FB16B81F5C63F097B969B,0,-0.037964092335257126,-0.0328585181498162,-0.02029817457042035,-0.06431441609288324,-0.018385407556344175,-0.2768940785611159,-0.6143713205513184,-0.27689407856111614,-0.6143713205513183,-0.018237663671594826,-0.19355014840621457,-0.2275965942929977,0.3195052441373373,-0.5468749015357403,-0.024886521412353018,-0.27689407856111614,-0.6143713205513185,0.07381679767369226,-0.017788673564691902
13593,5AAD76AC668054BEC8D559CF05D825C8,0,0.0012430270577111259,-0.03153023376945808,0.43066564015262854,-0.06431441609288324,0.4953787380497602,-0.4103574573002604,-0.8223862434144038,-0.4103574573002604,-0.8223862434144036,0.4955310195733697,4.047751768859475,3.2691960978367463,-0.4684816256028331,-0.5468749015357403,0.2980688039156633,-0.41035745730026046,-0.8223862434144038,-2.7458514485168797,0.08838312158595849
13594,867680FF4E92BFB779CC9F277533761C,0,-0.0629101614736315,-0.050703730042453536,-0.03017044692978347,-0.06431441609288324,-0.019052797888276005,-0.517128160291576,-0.8727124344296664,-0.5171281602915763,-0.872712434429666,-0.0189050598980141,-0.18610093603228794,-0.2996145078576899,0.4456924550403425,-0.5468749015357403,-0.024622656604737638,-0.5171281602915763,-0.8727124344296663,0.5872044376718067,-0.06331091812141028
13595,AAD698624D9A5686D5B29231B6134D49,0,-0.05403240649032897,-0.04700763437537008,-0.028477125554047748,0.047393979124976046,-0.019899608838975662,-0.520941399684123,-0.8861327520337364,-0.5209413996841229,-0.8861327520337362,-0.020008778300972245,-0.2057568739046846,-0.2940842812279221,0.26444409144873415,1.8451490860713984,-0.025491553629756126,-0.5209413996841229,-0.8861327520337364,0.5420922333602416,-0.04108286344755492
13596,BB32AAA4564637E590592703A962032F,0,-0.0642726657396357,-0.059943969210162186,-0.023423884113705395,-0.06431441609288324,-0.018292978752736513,-0.5133149208990291,-0.8458717992215263,-0.5133149208990292,-0.8458717992215262,-0.018145234051642666,-0.17132227029419939,-0.18148469093365893,-0.005635183094742535,-0.5468749015357403,-0.023207744086115152,-0.5133149208990292,-0.8458717992215263,-0.1871654865878031,-0.06770166631461513
13597,D891345743270BB89B83E2E9EB2511C2,0,-0.07893479971493621,-0.061445508074914855,-0.03489393016730999,-0.06431441609288324,-0.020409326505929706,-0.5133149208990291,-0.8592921168255964,-0.5133149208990292,-0.859292116825596,-0.020261600496723743,-0.19893710394155878,-0.3536480844269361,0.6595342618498737,-0.5468749015357403,-0.02541085094337015,-0.5133149208990292,-0.8592921168255964,1.0934255480947415,-0.10268646098122314
13598,0B261748F0B6BA5D815A615F3B9ED237,0,-0.07250858433367882,-0.060521484158143984,-0.030297392681638835,-0.06431441609288324,-0.01863550902492963,-0.4980619633288411,0.3049204353274785,-0.498061963328841,0.304920435327479,-0.018487767349112436,-0.1671645576654523,-0.2739927970741642,0.3360602112401272,-0.5468749015357403,-0.023522034315227557,-0.49806196332884106,0.3049204353274787,0.3869321058212166,-0.12706868506657604
13599,B785449D8C6856DDFDCB5F05EF9E8318,0,-0.047260583002662025,-0.03661236531169784,-0.02713841156193844,-0.06431441609288324,-0.019939027005220107,-0.49424872393629415,-0.8693573550286489,-0.4942487239362943,-0.8693573550286483,-0.01979129684226128,-0.20925888553572017,-0.2901422474442269,0.48107306262980276,-0.5468749015357403,-0.02580289710749867,-0.4942487239362944,-0.8693573550286486,0.5105910759751929,-0.025422201661186396
13600,F7FD7C5D682DF632124068BB69807A8D,0,-0.10657771274766742,-0.09286232124512427,-0.03222815178321431,-0.06431441609288324,-0.019107167772751104,-0.2730808391685689,-0.8190311640133863,-0.27308083916856907,-0.819031164013386,-0.01895943026269184,-0.0347736296136518,-0.009687127427246037,-0.6694446019568286,-0.5468749015357403,-0.009835158225451323,-0.2730808391685691,-0.8190311640133863,-0.8751346214593864,-0.17007456238538537
13601,4AC2C51E47ABF4FD53B10120F0C743F1,0,-0.07710817864336444,-0.0585579333350059,-0.03597259132732261,-0.06431441609288324,-0.021237107997063076,-0.46755604818846525,-0.8727124344296664,-0.46755604818846536,-0.872712434429666,-0.021089389298942354,-0.2195946443580316,-0.38100266188747967,0.7471687709718848,-0.5468749015357403,-0.026395921475344728,-0.46755604818846547,-0.8727124344296663,1.405501728878765,-0.09784390197511995
13602,12D514AFCD4381CC0A29671A563B9893,0,-0.099865551883328,-0.08165853125427754,-0.033987566067332615,-0.06431441609288324,-0.020664864962962666,-0.4446766118331833,-0.8056108464093162,-0.44467661183318347,-0.8056108464093158,-0.020517141210709126,-0.17268807451390067,-0.22550645786547954,0.5018414549331837,-0.5468749015357403,-0.024016882911638414,-0.4446766118331835,-0.805610846409316,0.06100322833783739,-0.15420470758233049
13603,F24E0F3A4DB0BBF8200D01F20BCC6015,0,-0.048567294538030804,-0.03210774871743988,-0.0335801705542813,-0.05426657102037738,-0.020383500810804034,-0.520941399684123,-0.8425167198205088,-0.5209413996841229,-0.8425167198205087,-0.020258881978489855,-0.21494595640446332,-0.3732549779032686,0.7272833575381378,-0.34790426518078477,-0.02617924442656287,-0.5209413996841229,-0.8425167198205088,1.3125695566608313,-0.029971141267835896
13604,94C489B0937E9EF860F78E5BAFBB226B,0,-0.017942231253027185,-0.00958466574615003,-0.02440990145619506,-0.06431441609288324,-0.018238608868261414,-0.3836647815524315,-0.8727124344296664,-0.3836647815524315,-0.872712434429666,-0.018090863686964925,-0.20074492211953135,-0.3077974312468954,0.5378420974926931,-0.5468749015357403,-0.02541907263458358,-0.38366478155243156,-0.8727124344296663,0.656003556438292,0.04606187595812257
13605,39DBDC5AD2695B8ED27D58D5823F780B,0,-0.041031572160079625,-0.03441780850936703,-0.025552021168241665,-0.06431441609288324,-0.0169853830311104,-0.3951044997300725,0.2780798001193384,-0.39510449973007267,0.2780798001193389,-0.01683762678114299,-0.1741356550674611,-0.28281768026499954,0.3559628607433205,-0.5468749015357403,-0.02391204473890116,-0.3951044997300727,0.2780798001193386,0.453456996796299,-0.075107848281405
13606,A122D91ED9B2A2578D2FA1E777682140,0,-0.09259615941732938,-0.07380432796172519,-0.03523058028320792,-0.06431441609288324,-0.02082797461638796,-0.4789957663661062,-0.8626471962266139,-0.47899576636610613,-0.8626471962266137,-0.02068025230474235,-0.19508177970116114,-0.3226540504499551,0.6753857781236116,-0.5468749015357403,-0.02524253368745807,-0.4789957663661062,-0.8626471962266138,0.7875723233018539,-0.13571734676883643
13607,562EB620C9DFBFE10C146041465F4CF6,0,-0.03147993645354431,-0.020326443778611338,-0.026665672837061522,-0.03653507971595527,-0.017175677626773245,-0.520941399684123,-0.7552846553940537,-0.5209413996841229,-0.7552846553940534,-0.01709180823601143,-0.18309486250299017,-0.3118240799460633,0.5778123944640331,-0.10152525494645061,-0.02460080591011034,-0.5209413996841229,-0.7552846553940537,0.6907913321293171,0.005710963454393311
13608,4188A6DD6C5E69C7B70463FBA0AEDFAA,0,-0.0653930253239498,-0.05774941240783139,-0.01732345055499041,-0.06431441609288324,-0.016853536061258285,-0.47518252697355917,-0.8190311640133863,-0.47518252697355906,-0.819031164013386,-0.01670577864679947,-0.14382698169938252,-0.07043955615274414,0.16435958611195897,-0.5468749015357403,-0.021951294843154136,-0.47518252697355917,-0.8190311640133863,-0.6713257269268105,-0.07146108957729681
13609,CAD5F576F088B395CD4E2AF4047E116A,0,-0.053986893105941215,-0.03736313474407416,-0.030560186820626754,-0.06431441609288324,-0.020104855152869156,-0.4523030906182773,-0.8022557670082987,-0.45230309061827717,-0.8022557670082985,-0.01995712645452839,-0.20887544831290156,-0.3241844788506396,0.7187540719453994,-0.5468749015357403,-0.025899764160157806,-0.4523030906182772,-0.8022557670082988,0.8016414292623874,-0.044944578061371095
13610,1E86723B2746B93638244FEB2E6A1C0A,0,-0.05959447434604141,-0.05509284364711515,-0.024747203948259057,-0.04835607391890334,-0.019012020474919684,-0.520941399684123,-0.007101948967149647,-0.5209413996841229,-0.007101948967149352,-0.018900982120663268,-0.18822750352344234,-0.22208793732297755,0.07426997849525092,-0.17431416469161035,-0.024329498291705776,-0.5209413996841229,-0.007101948967149621,0.0402627254461494,-0.09282643916580928
13611,BEE78F39CD499BD6FD34FBCF9EB9BBE6,0,-0.055597923863393274,-0.04515958654182835,-0.03057094981837408,0.0018831514436259752,-0.01937765794801472,-0.520941399684123,-0.8626471962266139,-0.5209413996841229,-0.8626471962266137,-0.01938215984806128,-0.19691693861113418,-0.32143992547936817,0.4139427574839675,0.9044383846523159,-0.025140515351552664,-0.5209413996841229,-0.8626471962266138,0.776481657976012,-0.0459911194341051
13612,9C5CBB8682D8A3048937C8255D2FE952,0,-0.09224939282356968,-0.07368882497212882,-0.035955220221930206,-0.06431441609288324,-0.021105261027210963,-0.5133149208990291,-0.8492268786225439,-0.5133149208990292,-0.8492268786225434,-0.02095754116459883,-0.20530610182801587,-0.34830832805741035,0.653049201335328,-0.5468749015357403,-0.02570340361156371,-0.5133149208990292,-0.8492268786225436,1.0374064946694075,-0.1351502780955048
13613,A907F96B4BC39125550AAA1691E28CA9,0,-0.025890001054066063,-0.03418680253017432,-0.010014818255091706,-0.06431441609288324,-0.015520114644506505,-0.4179839360853544,-0.7317990995869311,-0.4179839360853545,-0.7317990995869308,-0.015372345453077868,-0.16870387893640126,-0.15036067049648003,-0.050163597769241924,-0.5468749015357403,-0.022965355964774833,-0.4179839360853546,-0.731799099586931,-0.3408104104661896,0.017267292830733614
13614,A1A9EB11156EF54FCB21BC254CAB0C55,0,-0.10195571843333923,-0.08650965681732457,-0.03284439338759528,-0.06431441609288324,-0.01978679132868983,-0.5133149208990291,-0.8794225932317014,-0.5133149208990292,-0.879422593231701,-0.019639059821163603,-0.11935071656769845,-0.14450330460517902,-0.00019032320006968172,-0.5468749015357403,-0.020094087059791932,-0.5133149208990292,-0.8794225932317014,-0.3679733637340229,-0.1581880192389038
13615,044537677B1E6ECD2B02338A2DABA658,0,-0.10356801741840987,-0.10002350660009848,-0.027662623421572132,-0.06431441609288324,-0.01825084209226831,0.58871126354705,0.6068775814190541,0.5887112635470501,0.6068775814190543,-0.018103097019017415,-0.02023123917390938,0.16697527572818763,-2.2286159888263817,-0.5468749015357403,1.3884753119956739,0.58871126354705,0.6068775814190539,-1.3151440651133997,-0.18059875762154587
13616,13E9F427A5CAD3D7AC889BBDD2390CBC,0,-0.07417582526074139,-0.054746334678326077,-0.037609708554209136,-0.06431441609288324,-0.021487209465648523,-0.5018752027213881,-0.8760675138306839,-0.5018752027213881,-0.8760675138306835,-0.02133949297645996,-0.22614097916114245,-0.41852855320852134,0.8179426446450406,-0.5468749015357403,-0.026703669507514568,-0.5018752027213881,-0.8760675138306837,1.9162211626078163,-0.09060052173619207
13617,9E9D376405912098CFCF35D2D3EBA3B0,0,-0.06883925122523908,-0.053129292823977055,-0.03304543213130603,-0.06431441609288324,-0.01942523159693043,-0.5133149208990291,-0.8760675138306839,-0.5133149208990292,-0.8760675138306835,-0.019277496896056626,-0.187427419534287,-0.33659226103015905,0.6035638107679672,-0.5468749015357403,-0.024829820089929074,-0.5133149208990292,-0.8760675138306837,0.9195068273813946,-0.07760807941885338
13618,53571BE1F6A3FE0EB5DC3077D444E44F,0,-0.07968733011494662,-0.061098999106125776,-0.03606348448733692,-0.03830822884639749,-0.020973414057358846,-0.520941399684123,-0.8123210052113512,-0.5209413996841229,-0.8123210052113509,-0.020885500431400823,-0.21200493726086755,-0.37930612109359657,0.7387664125889745,0.3539978865552615,-0.026050243874993752,-0.5209413996841229,-0.8123210052113511,1.3848240592543175,-0.10588400217429272
13619,37F4BA4A12D5B28BF4FFCFCAB491F5C3,0,-0.09956449634581069,-0.08841545614566448,-0.03076805609814341,-0.06431441609288324,-0.020297868242755753,0.3866095757420597,-0.8760675138306839,0.3866095757420596,-0.8760675138306835,-0.02015014124913437,-0.15640557171265895,-0.0845608522699064,-0.5283537908943208,-0.5468749015357403,-0.02081433974806858,0.38660957574205956,-0.8760675138306837,-0.6186601422780984,-0.15241187156329122
13620,5F87F11BB9B68BBC4CD75A76ED51680D,0,-0.047076552089064035,-0.03118372480066901,-0.03325590643690064,0.0858122102845573,-0.019917279051430068,-0.520941399684123,-0.8190311640133863,-0.5209413996841229,-0.819031164013386,-0.020114800512093838,-0.20903292928354866,-0.3704114231933065,0.7070492926339089,2.36620610451121,-0.02590169542467162,-0.5209413996841229,-0.8190311640133863,1.2794014086691519,-0.02760374481453684
13621,9782343261819FFF13E3F32F76D1C9C7,0,-0.06395720230196694,-0.044120059635461124,-0.02455548496884867,-0.06431441609288324,-0.0198792201322975,0.10442986069358272,-0.3459649684699178,0.10442986069358243,-0.3459649684699175,-0.019731489441115767,-0.19978994634873043,-0.20205708465967914,0.8604652944336653,-0.5468749015357403,-0.025565498548588635,0.10442986069358239,-0.3459649684699177,-0.07611064762363975,-0.0871070559864601
13622,96D98DD45BF3A52DF89171E6982EEE84,0,-0.030557070270932588,-0.03210774871743988,-0.020338522855364458,0.022569891298785096,-0.015180302866537142,-0.520941399684123,-0.3795157624800929,-0.5209413996841229,-0.37951576248009244,-0.015232341764032683,-0.16132955717868117,-0.24558056220107521,0.13594765934158798,0.8318484012907927,-0.02288025305099604,-0.5209413996841229,-0.37951576248009267,0.18841371118553932,-0.016121756758176002
13623,DAE7F92FDD473AF7F786337F1609552B,0,-0.08226868899374826,-0.07588338177445962,-0.023589943882195392,-0.06431441609288324,-0.01856890591644763,-0.06716591197103167,0.02644884504302542,-0.06716591197103161,0.026448845043025884,-0.0184211636523822,-0.1476549175321128,-0.06504021996614098,-0.269810519583664,-0.5468749015357403,-0.02105480541114587,-0.06716591197103167,0.026448845043025557,-0.6908927374227184,-0.13506873315924828
13624,97AB0947D7D8F9CC4DB269CD24B11850,0,-0.08431317417691007,-0.07472835187849604,-0.028041207523760055,-0.06431441609288324,-0.019769121116235425,-0.4866222451512002,-0.8391616404194913,-0.48662224515120023,-0.839161640419491,-0.01962138945264334,-0.17563325184993175,-0.1609172350524393,-0.06065329203211142,-0.5468749015357403,-0.023372861063084338,-0.48662224515120034,-0.8391616404194913,-0.2905023338352689,-0.11624049722352285
13625,923E557564D20B655DEB9C7B64CF4F53,0,-0.021132614079736337,-0.0643330828148238,0.006095300387100115,-0.06431441609288324,-0.013844162955561604,-0.051912954400843724,0.6202978990231242,-0.051912954400843814,0.6202978990231243,-0.013696378961886493,-0.15501681228017766,-0.008391676375969496,-1.1121815044921377,-0.5468749015357403,-0.017355304302401123,-0.05191295440084384,0.6202978990231238,-0.8791192555642565,-0.06697208405807262
13626,D88FE7DB0B60D4E629F4C7DC7D90AC44,0,0.023644905477234825,0.0028896571302566543,0.05824948874876163,-0.06431441609288324,0.04979306832831703,-0.37985154215988454,-0.6948932261757386,-0.3798515421598844,-0.6948932261757383,0.04994141437517567,0.2649024706116965,0.20603432185152537,0.011410215452693738,-0.5468749015357403,0.002843717839490445,-0.37985154215988454,-0.6948932261757386,-1.3905858367586947,0.12906395971517792
13627,2C6BCEFEE587AC2230546D06142D138B,0,-0.024641922995861085,-0.012125731517269906,-0.026748609336015694,-0.06431441609288324,-0.018944058119325813,-0.4027309785151665,-0.8190311640133863,-0.40273097851516637,-0.819031164013386,-0.018796319168658617,-0.20556305993986218,-0.32190401911874966,0.6475605113102568,-0.5468749015357403,-0.025712499852882112,-0.4027309785151664,-0.8190311640133863,0.780713668144659,0.026114198052939182
13628,AD1DF1274AA227AC8BE8BD15C2A9AD11,1,0.09612206699104589,0.09644707870330678,-0.0008996038469962716,-0.06431441609288324,-0.014825539370337124,-0.517128160291576,-0.5841756059421608,-0.5171281602915763,-0.5841756059421606,-0.014677764044319721,-0.20441980849106048,-0.2737243071706962,0.6258591873059591,-0.5468749015357403,-0.02564729423481187,-0.5171281602915763,-0.5841756059421608,0.3849463980991453,0.2793132421420156
13629,88844379C6FBB3D5B2E03D8411BC3F55,1,-0.05611030763482317,-0.10013900958969484,0.002681446810426457,-0.06431441609288324,-0.014205722687321006,2.4533853265025263,-0.8794225932317014,2.453385326502526,-0.879422593231701,-0.014057941886993471,-0.1160156837796348,0.17402417415571408,-2.2494184569491567,-0.5468749015357403,-0.025249897269579855,2.453385326502526,-0.8794225932317014,-1.32922808521328,-0.04646425295118358
13630,E4D8ABC6AA7BE33AFDBCED7D00CC499E,1,-0.07991850479303347,-0.06340905889805294,-0.03027126879838922,-0.06431441609288324,-0.02007631096351973,-0.4789957663661062,-0.8559370374245788,-0.47899576636610613,-0.8559370374245785,-0.019928582013072575,-0.18982511358685994,-0.24315705577065147,0.5776874153497187,-0.5468749015357403,-0.024922488130225136,-0.4789957663661062,-0.8559370374245787,0.1725010424761603,-0.10516738642704897
13631,CF23835D50818C039E6AA11227FA7958,0,0.14037679823538368,-0.013569518887224383,0.2596578782993708,-0.06372336638273583,0.24908995761312494,-0.520941399684123,-0.8022557670082987,-0.5209413996841229,-0.8022557670082985,0.24923870461966988,0.8132395747487902,0.662140680051751,-1.1974503458778225,-0.5436243955662592,0.10786297647305375,-0.5209413996841229,-0.8022557670082988,-1.9636830255900497,0.4181468097822419
13632,E4C3CB04F988A3D1B81036EBA54A29B1,0,-0.07276854639076955,-0.05832692735581318,-0.029089706595234195,-0.06431441609288324,-0.019755528645116652,-0.4027309785151665,-0.8727124344296664,-0.40273097851516637,-0.872712434429666,-0.019607796861473903,-0.19023313883611723,-0.24895373986154434,0.49392032826812443,-0.5468749015357403,-0.024872114059244728,-0.4027309785151664,-0.8727124344296663,0.21081570090476143,-0.08728887526129356
13633,CEF0A11D00A1CE8D295D40BC57F6ED32,0,-0.01228986750794298,-0.007621114923011941,-0.013536946238207045,-0.06431441609288324,-0.016988101525334153,-0.4789957663661062,-0.3224794126627953,-0.47899576636610613,-0.3224794126627949,-0.016840345299376877,-0.19103831135633517,-0.2181361434441194,0.45051094914121403,-0.5468749015357403,-0.024874505359766423,-0.4789957663661062,-0.3224794126627952,0.016616081107329782,0.017584251946925034
13634,86539F8EFF6238EF92E991125B675256,0,-0.026861013629498838,-0.016110584658344262,-0.025887001485960598,-0.06431441609288324,-0.01757801477188897,-0.505688442113935,-0.8425167198205088,-0.505688442113935,-0.8425167198205087,-0.017430263756130368,-0.19011261569617993,-0.3102277520961113,0.5814446128327228,-0.5468749015357403,-0.024939279887255267,-0.5056884421139352,-0.8425167198205088,0.6769246446460759,0.022361978406534547
13635,AD15A97C2A2F7892B9A4C65B63EBE441,0,-0.0018971330586132359,0.016056997944241494,-0.018653442096674966,-0.06431441609288324,-0.01731024309084911,-0.33790590884186766,-0.4432622710994255,-0.3379059088418677,-0.443262271099425,-0.017162489710092495,-0.19787581475361807,-0.2791916769456128,0.8461580713340848,-0.5468749015357403,-0.02547421815441873,-0.3379059088418677,-0.4432622710994253,0.4258241893323051,0.048986544166616415
13636,7EE55CDE5C25CCC5EFDD91D3F81DE7AC,0,-0.040970442236180786,-0.03649686232210148,-0.02737073336543463,0.04916712825541826,-0.01964814812327833,-0.520941399684123,-0.8727124344296664,-0.5209413996841229,-0.872712434429666,-0.019761393141688524,-0.20784268672341993,-0.3048834014041096,0.27162115775751283,1.4875859162017118,-0.025608342872532545,-0.5209413996841229,-0.8727124344296663,0.631216504219971,-0.009948257608719802
13637,0A87A4DB3B64636C747695868543A78D,0,-0.053803579845373574,-0.04850917324012274,-0.025881778158977645,-0.06431441609288324,-0.018540361727098206,-0.5133149208990291,-0.8727124344296664,-0.5133149208990292,-0.872712434429666,-0.01839261921092639,-0.18541460582412778,-0.2573119098945567,0.18510842739239888,-0.5468749015357403,-0.024305397829542906,-0.5133149208990292,-0.8727124344296663,0.2676330602780561,-0.041161526937300616
13638,6A6AD4625A30D7FD50C11B7B98333351,0,-0.07761616677783768,-0.06017497518935491,-0.032511558017415114,-0.042445576817429304,-0.019752810150892895,-0.520941399684123,-0.8425167198205088,-0.5209413996841229,-0.8425167198205087,-0.019655370930566927,-0.18484819925135945,-0.3034292168881347,0.6641891826470415,0.17469219740842262,-0.024760114823140677,-0.5209413996841229,-0.8425167198205088,0.618966763601775,-0.10000700387080105
13639,361F2BEDEC4C7470AE2B45AC3692839B,0,0.004917583493892188,0.015132974027470627,-0.011563412894022119,-0.06431441609288324,-0.01740674963579241,-0.45611633001082424,-0.7754151318001586,-0.45611633001082424,-0.7754151318001584,-0.017258997107395486,-0.20082504021698655,-0.23358690947271318,0.6556267351286686,-0.5468749015357403,-0.0254962506310625,-0.4561163300108243,-0.7754151318001586,0.11110973206691076,0.09301619943072406
13640,0F84B25EF18151AC1E13EACCE71094FC,0,-0.07517823675744681,-0.07114775920100894,-0.02501838966385388,-0.06431441609288324,-0.01860152784713269,-0.505688442113935,-0.8391616404194913,-0.505688442113935,-0.839161640419491,-0.018453785871188847,-0.16230268583041135,-0.15320414589821293,-0.24771205465366053,-0.5468749015357403,-0.02211214402459441,-0.5056884421139352,-0.8391616404194913,-0.32743335941708673,-0.09423805981146559
13641,BA2CC49425D944269DC4C31EA5D3571F,0,-0.11115751610576984,-0.10013900958969484,-0.03072702984252511,-0.06431441609288324,-0.019059594123835392,2.57540898706403,-0.7821252906021937,2.5754089870640295,-0.7821252906021935,-0.018911856193598815,0.06258187843516495,0.3317858791987616,-2.2494184569491567,-0.5468749015357403,-0.025249897269579855,2.57540898706403,-0.7821252906021937,-1.5966317351394939,-0.1813021187148398
13642,2E476BDA6B3932508E75546CA93D0BDE,1,0.021852331354461265,-0.005946321573864732,0.006554188697652061,-0.06431441609288324,-0.014265529560243613,-0.5095016815064821,-0.8223862434144038,-0.5095016815064821,-0.8223862434144036,-0.014117749288138987,-0.18296602056873573,-0.1356953431824116,-0.1565864414541242,-0.5468749015357403,-0.023669642564248625,-0.5095016815064822,-0.8223862434144038,-0.4078518374306008,0.13777918283183851
