CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio,consumption_range,peak_to_average,coefficient_variation,median_to_average,min_to_average,max_to_median,zero_percentage,missing_percentage,stability_score,consumption_intensity
7E856E305D51C49C8EB1881807C22152,0,6.412642998027613,6.075,2.2702998738148485,0.0,19.4,12,20,0.011605415860735,0.0193423597678916,19.4,3.0252736673423124,0.35403497037230086,0.9473472953146675,0.0,3.193415637860082,1.1605415860735,1.9342359767891601,0.7385333627868144,6.288607350096712
BDE38C5FB4875D3D351AEB851304FC46,0,0.0611100099108027,0.0,0.3210661752316442,0.0,6.35,663,25,0.6411992263056093,0.0241779497098646,6.35,103.91096334738903,5.253904813634924,0.0,0.0,3.9021601016518423,64.11992263056094,2.41779497098646,0.15990009918599565,0.05963249516440998
AE5750D06A6697458E68EEBF2E17F366,0,8.559688581314878,8.73,7.647418938152172,0.0,40.9,220,167,0.2127659574468085,0.1615087040618955,40.9,4.778211217786761,0.8934225661954432,1.0198969176351693,0.0,4.684994272623138,21.27659574468085,16.15087040618955,0.5281441226346818,7.177224371373308
EB57D9F4A76CDB4A93E072733D94FAFD,0,0.1297510980966325,0.0,1.3526132292446642,0.0,21.9,526,351,0.5087040618955513,0.339458413926499,21.9,168.78469871360866,10.424676546762647,0.0,0.0,3.9021601016518423,50.870406189555126,33.9458413926499,0.08752983035509788,0.08570599613152804
8A2CF57E8CDA79D7BAC7B36787229713,0,7.648668639053255,5.11,5.849064580646318,0.0,33.67,41,20,0.0396518375241779,0.0193423597678916,33.67,4.402073300454502,0.7647166921026808,0.6680901266802051,0.0,6.589041095890411,3.96518375241779,1.9342359767891601,0.5666631955571793,7.500725338491297
9E5525BBF096894DD141BDF5BF1EA94F,0,3.266501154734411,2.105,3.7679532934188487,0.0,14.58,407,168,0.3936170212765957,0.1624758220502901,14.58,4.463491457478286,1.1535135347978192,0.6444204058979282,0.0,6.9263657957244655,39.36170212765957,16.24758220502901,0.46435742512938705,2.7357736943907156
D30543D4D1A9C1E7F6E2F29CEAF4ABA4,0,2.470283159463487,0.38,4.657057114152367,0.0,24.68,329,363,0.3181818181818182,0.351063829787234,24.68,9.990757498974396,1.8852321023650658,0.15382851902796885,0.0,64.94736842105263,31.818181818181817,35.1063829787234,0.34659256674022365,1.603056092843327
3975674AD6A9709DF3F99D41ED7FCB8A,0,1.1359574468085107,1.12,0.293895239805773,0.0,2.0,34,47,0.0328820116054158,0.0454545454545454,2.0,1.760629331335456,0.2587202897709558,0.9859524255478554,0.0,1.7857142857142856,3.2882011605415795,4.54545454545454,0.794457679062253,1.084323017408124
A1AEB0D07332DFBF9D9921641A8C0309,0,3.841760700389105,2.83,2.804991362977796,0.0,19.97,2,6,0.0019342359767891,0.0058027079303675,19.97,5.198137405585251,0.7301317238977686,0.7366414049978097,0.0,7.056537102473498,0.19342359767891,0.58027079303675,0.5779906733038374,3.819468085106383
9A9A580BBA544115CD7EA70531D5EFE6,0,6.562042900919306,5.22,6.023244248941862,0.0,29.2,50,55,0.0483558994197292,0.0531914893617021,29.2,4.449833754654247,0.9178916291598823,0.7954839794279166,0.0,5.593869731800766,4.83558994197292,5.31914893617021,0.5214058942621499,6.212998065764024
B9F10574E0ED9AA980E05017EC5CD6B9,0,0.0143898809523809,0.0,0.1328981650812117,0.0,2.42,622,362,0.6015473887814313,0.3500967117988394,2.42,168.17373319545044,9.235529155591994,0.0,0.0,3.9021601016518423,60.154738878143135,35.00967117988394,0.09769890591867136,0.009352030947775597
6E42EA5A1A940E1540A68C293ED40E1A,0,3.4338818973862537,0.0,11.72838769152126,0.0,73.72,836,1,0.8085106382978723,0.0009671179883945,73.72,21.46841452413171,3.4154895369140337,0.0,0.0,3.9021601016518423,80.85106382978722,0.09671179883945,0.22647545456508894,3.430560928433269
9E67733841848B827F7D30189999318F,0,3.846921119592876,0.09,5.460768656777509,0.0,22.69,154,641,0.1489361702127659,0.6199226305609284,22.69,5.898223356968991,1.419516669828527,0.023395332839453904,0.0,252.11111111111114,14.89361702127659,61.992263056092845,0.41330568723499256,1.4621276595744683
5307731606AD73A03E7B6FC6761DE392,0,2.5338166047087984,0.0,3.411424981301656,0.0,13.3,503,227,0.4864603481624758,0.2195357833655705,13.3,5.248998674680529,1.346358286137176,0.0,0.0,3.9021601016518423,48.64603481624758,21.95357833655705,0.42619237049526065,1.9775531914893625
5D89598132A69972F0C5C3C89D5D72EC,0,0.0049067713444553,0.0,0.0291979583092383,0.0,0.49,964,15,0.9323017408123792,0.0145067698259187,0.49,99.86200000000098,5.950543903422824,0.0,0.0,3.9021601016518423,93.23017408123792,1.4506769825918702,0.14387363260989486,0.004835589941972873
191D5FDB71420AE6541664F1BAA39406,0,4.206040658276864,4.28,3.6654147932904446,0.0,17.55,247,1,0.2388781431334622,0.0009671179883945,17.55,4.172570221227939,0.8714644225032518,1.0175840767439077,0.0,4.100467289719626,23.88781431334622,0.09671179883945,0.5343409086358212,4.201972920696326
CD7A5A202B4AD09760F7D51967BBC979,0,0.0,0.0,0.0,0.0,0.0,1030,4,0.9961315280464216,0.0038684719535783,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,99.61315280464216,0.38684719535783,0.625997832534536,0.0
8FEA1758046C7A77B1757C7FE7A7C5CA,0,2.924435643564357,2.66,1.2865681520340757,0.0,9.23,46,24,0.0444874274661508,0.02321083172147,9.23,3.1561645134205465,0.439937242204442,0.9095772053844695,0.0,3.469924812030075,4.44874274661508,2.321083172147,0.694474710904116,2.856557059961316
D8CA1B52A11D8A8656A24939EADB7CA4,0,0.0007233626588465,0.0,0.0086610850904313,0.0,0.16,1002,11,0.9690522243713732,0.0106382978723404,0.16,221.18918918919832,11.97336492906971,0.0,0.0,3.9021601016518423,96.90522243713731,1.0638297872340399,0.07708100446317342,0.0007156673114119627
5AD4625E0D3C6F87650653D73C2BC386,0,2.055267249757045,0.05,4.910573683618188,0.0,37.77,471,5,0.4555125725338491,0.0048355899419729,37.77,18.37717211932649,2.3892628485169856,0.024327736456614363,0.0,755.4,45.55125725338491,0.48355899419729004,0.29504940888180525,2.0453288201160538
8618521876DEA514691F7B2D459E6032,0,5.731416752843848,4.78,4.522781528289677,0.0,28.78,35,67,0.0338491295938104,0.0647969052224371,28.78,5.021446047475045,0.7891210364427848,0.8339997257446393,0.0,6.02092050209205,3.3849129593810403,6.47969052224371,0.5589336772811343,5.360038684719537
937E769D8B0DFB752CB8CA5F66050A51,0,5.330490405117271e-05,0.0,0.0008626822451713,0.0,0.02,934,96,0.9032882011605416,0.09284332688588,0.02,375.2,16.183918919413586,0.0,0.0,3.9021601016518423,90.32882011605416,9.284332688588,0.05819394310981338,4.835589941972921e-05
E0E5A15770995125C9ADEE861C06B61B,0,0.0,0.0,0.0,0.0,0.0,1023,11,0.9893617021276596,0.0106382978723404,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,98.93617021276596,1.0638297872340399,0.625997832534536,0.0
5DB8C80699105C7BF2EB8CA9AA83D89A,0,0.3673658051689861,0.0,1.6131494239726771,0.0,42.12,622,28,0.6015473887814313,0.0270793036750483,42.12,114.65411153502718,4.391125688006367,0.0,0.0,3.9021601016518423,60.154738878143135,2.7079303675048303,0.18549001783147057,0.35741779497098647
382667F637C46F1E63A1F68F4A216B4D,0,0.0,0.0,0.0,0.0,0.0,1033,1,0.9990328820116054,0.0009671179883945,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,99.90328820116055,0.09671179883945,0.625997832534536,0.0
4DB0773CB7A23416BA91D1DFA70223EF,0,2.8457467853610283,0.63,4.138620054034974,0.0,18.92,414,23,0.4003868471953578,0.0222437137330754,18.92,6.648518447715543,1.4543177472165445,0.22138301385099324,0.0,30.031746031746035,40.03868471953578,2.22437137330754,0.4074452059575846,2.7824468085106377
C1543E4D4DCA4198D305FCDD41C24124,0,0.0601873767258382,0.0,0.4477905222586795,0.0,5.96,968,20,0.9361702127659576,0.0193423597678916,5.96,99.02408651482887,7.4399408417221276,0.0,0.0,3.9021601016518423,93.61702127659576,1.9342359767891601,0.11848424281087201,0.05902321083172142
1533A20C1E0D71A04C522EDA393682F6,0,0.2207662463627546,0.0,0.7537590551809994,0.0,7.38,870,3,0.8413926499032882,0.0029013539651837,7.38,33.4290233293792,3.4142857778287876,0.0,0.0,3.9021601016518423,84.13926499032883,0.29013539651837,0.226537213567505,0.2201257253384913
BB2A0A156BDCE9F7E7ED1195BB79ACFD,0,0.0001377118644067,0.0,0.0042311396068767,0.0,0.13,943,90,0.9119922630560928,0.0870406189555125,0.13,944.0000000005462,30.72458299149166,0.0,0.0,3.9021601016518423,91.19922630560929,8.70406189555125,0.031521296915650365,0.0001257253384912232
A0C727DD784D32DBEB0D0C83D269FAFC,0,0.0,0.0,0.0,0.0,0.0,938,96,0.90715667311412,0.09284332688588,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,90.71566731141199,9.284332688588,0.625997832534536,0.0
DFF68E2D88E2C914CF9EC3526C80F4C9,0,0.0003313840155945,0.0,0.0054537818102534,0.0,0.16,1016,8,0.9825918762088974,0.0077369439071566,0.16,482.82352941182575,16.457588639178518,0.0,0.0,3.9021601016518423,98.25918762088975,0.77369439071566,0.057281679656249244,0.00032882011605411707
966C82E404CAFF622E6BDB84E802DA78,0,0.3588543689320388,0.24,0.5560079563959909,0.0,6.34,473,4,0.4574468085106383,0.0038684719535783,6.34,17.66733401872193,1.5493972054755443,0.6687949786266977,0.0,26.416666666666668,45.744680851063826,0.38684719535783,0.39224958662864307,0.3574661508704062
354CDC5A16B11CDC060B00731798AC14,0,0.0,0.0,0.0,0.0,0.0,587,447,0.5676982591876208,0.4323017408123791,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,56.76982591876209,43.23017408123791,0.625997832534536,0.0
905C4709088F8413371818412720A737,0,1.7609443861490033,1.78,0.5297454102065852,0.0,4.56,50,81,0.0483558994197292,0.0783365570599613,4.56,2.5895195986127826,0.3008302899134036,1.0108212468269195,0.0,2.5617977528089884,4.83558994197292,7.83365570599613,0.7687397870067817,1.6229980657640233
2898CC3D93544307126F3AA34C02DD9F,0,8.417355533790401,7.74,3.3354462117256416,0.0,27.58,22,13,0.0212765957446808,0.0125725338491295,27.58,3.2765635108655684,0.3962582070266508,0.9195287010188362,0.0,3.5633074935400515,2.1276595744680797,1.25725338491295,0.7161999084177363,8.311528046421664
46CACA2067768C88B23A96C859547307,0,12.576988505747126,10.45,7.54321264707804,0.0,43.15,9,599,0.0087040618955512,0.5793036750483559,43.15,3.43086900177116,0.5997630230504803,0.8308825276595277,0.0,4.1291866028708135,0.87040618955512,57.93036750483559,0.6250925828334045,5.291092843326886
0ACAF7522E9EE6B4C7EF533D5FE0080A,0,33.440086486486486,24.21,32.912959608119,0.0,176.74,60,109,0.058027079303675,0.1054158607350096,176.74,5.285273411939967,0.9842366771814272,0.723981381142167,0.0,7.300289136720363,5.802707930367499,10.541586073500959,0.5039721377494555,29.91497098646035
6464D30D8E7E019228C5A9DB75325BB3,0,0.0,0.0,0.0,0.0,0.0,1010,24,0.97678916827853,0.02321083172147,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,97.678916827853,2.321083172147,0.625997832534536,0.0
3458D6B72AFE936A28DDF7896665FF91,0,6.154278752436647,3.2350000000000003,8.551330731773417,0.0,87.9,138,8,0.1334622823984526,0.0077369439071566,87.9,14.282745961937131,1.3894935663074592,0.5256505482009854,0.0,27.171561051004637,13.34622823984526,0.77369439071566,0.4184987204402996,6.106663442940039
B91A7F91EF85777BD25BA15B0A608AE2,0,13.481032186459489,14.91,8.695444256752856,0.0,36.01,146,133,0.1411992263056092,0.1286266924564797,36.01,2.671160449877783,0.6450132405652635,1.1059983978805261,0.0,2.415157612340711,14.119922630560918,12.86266924564797,0.6078978426072592,11.74701160541586
818B0263C5461A945D1A5CCBE3ED7B0D,0,12.672042360060516,12.32,4.411882567809608,0.0,33.81,3,373,0.0029013539651837,0.3607350096711799,33.81,2.66807820233948,0.34815876103088866,0.9722189722810527,0.0,2.744318181818182,0.29013539651837,36.07350096711799,0.7417524025399915,8.100793036750485
F27C7AD0685DA8F10444A26C7932AEE9,0,7.614248302618817,7.22,4.745134103748575,0.0,26.16,40,3,0.0386847195357833,0.0029013539651837,26.16,3.435664160177522,0.6231914057907135,0.9482222949725423,0.0,3.623268698060942,3.86847195357833,0.29013539651837,0.6160702899439422,7.592156673114121
17ECB3357EA6732D1B0E379F7ADA850E,0,0.0001271186440677,0.0,0.0039056673294247,0.0,0.12,943,90,0.9119922630560928,0.0870406189555125,0.12,944.0000000007174,30.724582991497655,0.0,0.0,3.9021601016518423,91.19922630560929,8.70406189555125,0.031521296915644405,0.00011605415860726191
BD99CD0FD19B40199A31858C6695F43B,0,1.1170068027210889,0.0,3.548387001160492,0.0,34.5,333,446,0.3220502901353965,0.4313346228239845,34.5,30.886114494518868,3.1766923822813165,0.0,0.0,3.9021601016518423,32.20502901353965,43.13346228239845,0.2394239049641952,0.6352030947775632
8E1EBF0A95AAF71D4CAA7032326A3474,0,6.464666021297194,5.26,7.031431475506641,0.0,37.79,359,1,0.3471953578336557,0.0009671179883945,37.79,5.845622941000299,1.087671265977592,0.8136537885594488,0.0,7.184410646387833,34.719535783365565,0.09671179883945,0.47900261707713393,6.458413926499034
DB6862105B7165169084D3DBB6256938,0,2.7821608527131785,0.15,5.033876824947874,0.0,57.3,482,2,0.4661508704061896,0.0019342359767891,57.3,20.595502213367975,1.8093406856899772,0.05391492726012559,0.0,382.0,46.61508704061896,0.19342359767891,0.35595540444550916,2.7767794970986466
3090D636C15E47E5C5A881352CC289A1,0,3.5642483026188168,0.0,5.825284708441508,0.0,31.12,544,3,0.5261121856866537,0.0029013539651837,31.12,8.731153768702004,1.6343655699187412,0.0,0.0,3.9021601016518423,52.61121856866537,0.29013539651837,0.37959803734864545,3.5539071566731146
B75499321CB1978847FD3F1C5A338163,0,0.0038159371492704,0.0,0.0094110748584606,0.0,0.05,720,143,0.6963249516441006,0.1382978723404255,0.05,13.102941176470873,2.4662552055554636,0.0,0.0,3.9021601016518423,69.63249516441006,13.82978723404255,0.28849578022912803,0.0032882011605415147
BE3AEC315E4D760B5E328213C52CE9E9,0,9.699321047526672e-05,0.0,0.0021110666974126,0.0,0.06,1028,3,0.9941972920696324,0.0029013539651837,0.06,618.6,21.76509765032391,0.0,0.0,3.9021601016518423,99.41972920696324,0.29013539651837,0.0439268926213357,9.671179883945841e-05
694AD0174003D59B2A0BA76DB3BB95AF,0,10.993803376365442,10.58,4.533518960814012,0.0,25.16,50,27,0.0483558994197292,0.0261121856866537,25.16,2.288561941546922,0.41237038771861284,0.9623603076934194,0.0,2.3780718336483933,4.83558994197292,2.61121856866537,0.7080295712056732,10.706731141199226
62799FF545FAEA2482FB12C6DDB85B75,0,6.932558139534884,6.86,2.121689843332469,0.0,14.73,1,647,0.0009671179883945,0.625725338491296,14.73,2.1247567930224758,0.3060471763277295,0.9895337135189534,0.0,2.1472303206997085,0.09671179883945,62.5725338491296,0.7656691259895712,2.59468085106383
76CAC60A532EF6E1D5C0BC4A9BE291F1,0,0.4477012609117362,0.0,1.5125872042543984,0.0,11.46,860,3,0.8317214700193424,0.0029013539651837,11.46,25.597426231639155,3.3785636457088364,0.0,0.0,3.9021601016518423,83.17214700193423,0.29013539651837,0.2283853977959277,0.4464023210831722
F6699902014C8E609EE47D269BE991E0,0,0.27302734375,0.2,0.2634866881518137,0.0,2.08,15,10,0.0145067698259187,0.0096711798839458,2.08,7.618284569711711,0.965056043592021,0.7325273624722799,0.0,10.4,1.4506769825918702,0.9671179883945801,0.5088913383722388,0.2703868471953578
FBEB9B7A22B350B8962EA8EB3DAD557F,0,0.9207451564828611,0.0,1.5880772319567271,0.0,9.45,403,363,0.3897485493230174,0.351063829787234,9.45,10.263426240652619,1.7247739190103335,0.0,0.0,3.9021601016518423,38.97485493230174,35.1063829787234,0.3670029256457396,0.5975048355899419
E8A8EA2762AEB562B785AAC1E787200C,0,0.0249708737864077,0.0,0.474549911177379,0.0,10.25,1026,4,0.9922630560928434,0.0038684719535783,10.25,410.47822706065426,19.004137189451853,0.0,0.0,3.9021601016518423,99.22630560928434,0.38684719535783,0.04998965916546994,0.024874274661508638
25D553DA082689F5816F771C88F575AB,0,1.8032492725509213,0.0,3.614557757387781,0.0,19.7,651,3,0.6295938104448743,0.0029013539651837,19.7,10.92472366404002,2.004469272445366,0.0,0.0,3.9021601016518423,62.95938104448743,0.29013539651837,0.33283748619805004,1.7980174081237912
1DB15A4AA3B67732F26A26EC57BB9948,0,0.0783835341365461,0.0,1.101100635974148,0.0,26.24,988,38,0.9555125725338492,0.0367504835589942,26.24,334.76418598693516,14.047601299221885,0.0,0.0,3.9021601016518423,95.55125725338492,3.67504835589942,0.06645577458592754,0.07550290135396509
78026E677B96638E1618409F890D89F9,0,2.931371727748691,2.96,1.7520427439899906,0.0,16.63,48,79,0.04642166344294,0.0764023210831721,16.63,5.673111957306052,0.5976869898160506,1.0097661691897724,0.0,5.618243243243243,4.642166344294,7.6402321083172104,0.6259048276503364,2.7074081237911023
7664E7FC704714584D6BB2AE10F34405,0,0.0347634763476347,0.0,0.2383087300607008,0.0,2.38,885,125,0.8558994197292069,0.120889748549323,2.38,68.46265822784822,6.855146696999285,0.0,0.0,3.9021601016518423,85.58994197292068,12.0889748549323,0.12730506998449898,0.030560928433268804
997EDE7431872E6DA0DEF7E9DE672020,0,0.0794169096209912,0.0,1.945689151550388,0.0,57.58,1027,5,0.993230174081238,0.0048355899419729,57.58,725.0345080763587,24.49968351621819,0.0,0.0,3.9021601016518423,99.3230174081238,0.48355899419729004,0.03921617299147986,0.07903288201160537
1602EBE606007EB0DF559027FD159CD0,0,9.032010869565218,8.92,4.264421091647651,0.0,24.41,50,114,0.0483558994197292,0.1102514506769826,24.41,2.7026096793409913,0.4721452568239581,0.9875984571782729,0.0,2.736547085201794,4.83558994197292,11.02514506769826,0.6792807947209124,8.036218568665378
8BE2FE19C1B3790C3E82F0FD05B7E184,0,7.597521781219748,6.85,4.648929198179926,0.0,25.65,102,1,0.0986460348162475,0.0009671179883945,25.65,3.3761008837650226,0.6119007397480025,0.9016097876721405,0.0,3.7445255474452557,9.86460348162475,0.09671179883945,0.6203855953042963,7.590174081237911
73066B1984A843EED8372DDD51A9B22B,0,3.6536724806201546,3.18,2.255569802112149,0.0,20.07,1,2,0.0009671179883945,0.0019342359767891,20.07,5.493103201355757,0.6173431838995325,0.8703571589592082,0.0,6.311320754716981,0.09671179883945,0.19342359767891,0.6182979654255735,3.646605415860735
8859513A3E5BF4FE6F16746678F9E23E,0,1.6535939196525515,1.12,2.609640447524197,0.0,18.49,47,113,0.0454545454545454,0.109284332688588,18.49,11.181705363240006,1.578162822509971,0.6773126017754899,0.0,16.50892857142857,4.54545454545454,10.9284332688588,0.3878730975673793,1.472882011605416
3A3E891D7EFF16BEC4318179400FA89A,0,3.9794352941176463,5.075,3.020809595330056,0.0,12.77,176,184,0.1702127659574468,0.1779497098646034,12.77,3.2089980251410197,0.7591050920705711,1.2753065761621516,0.0,2.5162561576354676,17.02127659574468,17.79497098646034,0.5684708688000787,3.271295938104448
3BFA6957ADDBE9F09C7B5221F50B57C9,0,4.282741176470588,3.155,2.7719594412198303,0.0,12.08,50,184,0.0483558994197292,0.1779497098646034,12.08,2.8206234050209735,0.6472395428537676,0.7366777187782426,0.0,3.828843106180666,4.83558994197292,17.79497098646034,0.6070762472515354,3.5206286266924565
6F36648EF46353B8A44BA65968A805A6,0,3.2507602339181285,2.915,1.7285719488803872,0.0,19.86,47,8,0.0454545454545454,0.0077369439071566,19.86,6.109340145355112,0.5317439074234479,0.8967133194214579,0.0,6.81303602058319,4.54545454545454,0.77369439071566,0.6528506463473412,3.2256092843326885
EE23A2DECB7F1F3469A89B1155C51924,0,1.8456796116504852,1.37,1.925975343705006,0.0,10.79,245,4,0.2369439071566731,0.0038684719535783,10.79,5.846085058257279,1.0435046968865398,0.7422740064701088,0.0,7.875912408759123,23.69439071566731,0.38684719535783,0.48935537144768415,1.838539651837524
7FC07916FEE3189733352D36323E9465,0,4.676760280842527,4.4,1.9472410808667688,0.0,18.61,6,37,0.0058027079303675,0.0357833655705996,18.61,3.9792503533337773,0.41636538200242534,0.9408222221745632,0.0,4.2295454545454545,0.58027079303675,3.57833655705996,0.7060325059528232,4.509410058027079
6629EA633446873D133BC5554DA6D388,0,0.0,0.0,0.0,0.0,0.0,437,597,0.4226305609284332,0.5773694390715667,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,42.26305609284332,57.73694390715667,0.625997832534536,0.0
F6CEC77DAEB226864BE2E34F146E37AE,0,6.693496571988248,5.93,5.1985915906814535,0.0,32.27,166,13,0.1605415860735009,0.0125725338491295,32.27,4.821097561332501,0.7766630691105672,0.8859345689092571,0.0,5.441821247892075,16.054158607350093,1.25725338491295,0.5628529220797165,6.609342359767894
692958DB54BD2334478B7C4AADADAC9A,0,4.925894632206759,0.84,5.772813927507355,0.0,34.89,335,28,0.3239845261121857,0.0270793036750483,34.89,7.082977327992412,1.1719320770207344,0.17052739912621456,0.0,41.535714285714285,32.39845261121857,2.7079303675048303,0.4604195548194638,4.792504835589942
CAA698F70F280DC57CEC82E24D079F84,0,0.0,0.0,0.0,0.0,0.0,1029,5,0.995164410058027,0.0048355899419729,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,99.5164410058027,0.48355899419729004,0.625997832534536,0.0
E4D2C19020D3AB644851E14DFB450E93,0,1.7343051506316811,1.63,0.650138587577374,0.0,4.96,1,5,0.0009671179883945,0.0048355899419729,4.96,2.8599349994396506,0.37486977844733715,0.9398576711868206,0.0,3.042944785276074,0.09671179883945,0.48355899419729004,0.7273416113119573,1.7259187620889749
890B34D88BDD9A0B09985A7C096314FA,0,0.0011122047244094,0.0,0.0178566599368392,0.0,0.45,1007,18,0.9738878143133464,0.0174081237911025,0.45,404.6017699115222,16.05519158922958,0.0,0.0,3.9021601016518423,97.38878143133464,1.74081237911025,0.05863317305866584,0.0010928433268858322
4C987D107E6A901C06A28F959DE87E95,0,0.166591796875,0.0,0.9663162839751568,0.0,16.05,905,10,0.8752417794970987,0.0096711798839458,16.05,96.34327920745648,5.800503398737092,0.0,0.0,3.9021601016518423,87.52417794970987,0.9671179883945801,0.14704793768439378,0.16498065764023212
1C16163EA4A2561FBFC56E317DAF2AE0,0,0.0,0.0,0.0,0.0,0.0,88,946,0.0851063829787234,0.9148936170212766,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,8.51063829787234,91.48936170212765,0.625997832534536,0.0
D8BAADF160DF9486F4C12B31DC43E79C,0,2.0609815354713312,0.0,4.355416024195869,0.0,66.93,593,5,0.5735009671179884,0.0048355899419729,66.93,32.474817871036194,2.113272704890982,0.0,0.0,3.9021601016518423,57.350096711798834,0.48355899419729004,0.32120539855984676,2.0510154738878144
4250E4F189DFF2ADB18F55631044F8C3,0,7.1425274725274726,6.84,2.78994449864052,0.0,20.27,29,33,0.0280464216634429,0.0319148936170212,20.27,2.837930981429912,0.39061025797542553,0.957644198963029,0.0,2.9634502923976607,2.8046421663442898,3.1914893617021196,0.719108746871959,6.914574468085108
4A9F014546944B559D63C6C024F5B2A2,0,0.0,0.0,0.0,0.0,0.0,1028,6,0.9941972920696324,0.0058027079303675,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,99.41972920696324,0.58027079303675,0.625997832534536,0.0
5451315D15DE2D01F972D4BA9E5BECDD,0,0.025517578125,0.0,0.143697594667379,0.0,2.16,815,10,0.7882011605415861,0.0096711798839458,2.16,84.64753157290471,5.631317908128438,0.0,0.0,3.9021601016518423,78.8201160541586,0.9671179883945801,0.1507995867268307,0.025270793036750484
C08B376BF71030852A193B65480B43EA,0,29.56522012578617,26.19,11.701661685078651,0.0,79.59,3,239,0.0029013539651837,0.2311411992263056,79.59,2.6920144568984035,0.39579146156509437,0.8858381533631008,0.0,3.0389461626575027,0.29013539651837,23.11411992263056,0.7164394019710543,22.73147969052225
4657604B1905C8DCF951DD59C5621D84,0,1.9573640167364013,0.0,9.207644563290964,0.0,93.22,383,556,0.3704061895551257,0.5377176015473888,93.22,47.62527521857165,4.704104338570233,0.0,0.0,3.9021601016518423,37.04061895551257,53.77176015473888,0.1753123611779261,0.9048549323017406
97E6E6B53264C9746E2F74E88CB6D085,0,0.2131456310679611,0.0,0.8959937873735465,0.0,16.06,866,4,0.8375241779497099,0.0038684719535783,16.06,75.34754486653914,4.203669495284473,0.0,0.0,3.9021601016518423,83.752417794971,0.38684719535783,0.19217208181768514,0.21232108317214696
038455C720AB01A2A6989DC7A4E693BF,0,0.0,0.0,0.0,0.0,0.0,795,239,0.7688588007736944,0.2311411992263056,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,76.88588007736944,23.11411992263056,0.625997832534536,0.0
55DC6E3190E93DF37C32AFA2E8A2DED8,0,4.493469387755101,4.34,3.547211229144521,0.0,20.29,200,5,0.1934235976789168,0.0048355899419729,20.29,4.515441911163594,0.7894147980201724,0.9658461258969936,0.0,4.675115207373272,19.34235976789168,0.48355899419729004,0.5588419192165006,4.471740812379109
1598C734530E64245654563D83620E42,0,5.173591101694915,4.995,4.843424041258562,0.0,23.25,190,90,0.1837524177949709,0.0870406189555125,23.25,4.493977112412902,0.9361822274032853,0.9654802441506429,0.0,4.654654654654655,18.375241779497088,8.70406189555125,0.5164803115361472,4.723278529980657
B42F9D20C2D73767CBCFBDE499DA55D7,0,4.4110358565737045,3.165,4.237536686707925,0.0,21.78,161,30,0.155705996131528,0.0290135396518375,21.78,4.937615722969373,0.9606670234595313,0.7175185382551913,0.0,6.881516587677726,15.5705996131528,2.9013539651837497,0.5100305090231658,4.283056092843326
42A75487AD8272838015012CD250957C,0,0.1408674463937622,0.03,0.3776607433220268,0.0,3.11,353,8,0.3413926499032882,0.0077369439071566,3.11,22.07749256209783,2.6809653542406386,0.21296616619386977,0.0,103.66666666666667,34.13926499032882,0.77369439071566,0.2716678652919009,0.13977756286266926
364D7F5F1D1C6FBE81010689CBEB0D4F,0,0.8757998037291462,0.89,0.2780146834328784,0.0,2.32,23,15,0.0222437137330754,0.0145067698259187,2.32,2.649007216171395,0.3174409062996987,1.016213975169199,0.0,2.6067415730337076,2.22437137330754,1.4506769825918702,0.7590473282089774,0.8630947775628627
6892C0CEE29E35BB5D9AC45D7AD81B21,0,11.010873015873017,10.195,4.211046926622703,0.0,27.92,3,26,0.0029013539651837,0.0251450676982591,27.92,2.535675414633443,0.38244441839917287,0.9259029674852418,0.0,2.7385973516429623,0.29013539651837,2.51450676982591,0.7233563872014244,10.734003868471955
8908C6FA2A33D83E7943CD507B51F3CE,0,1.2757017543859648,0.61,1.883804180372037,0.0,14.95,169,8,0.1634429400386847,0.0077369439071566,14.95,11.719040088014854,1.4766807162374491,0.4781681908822114,0.0,24.508196721311474,16.34429400386847,0.77369439071566,0.4037662155819548,1.2658317214700192
C16CE4411F7C8BEAB1467DFAB802A75C,0,0.0,0.0,0.0,0.0,0.0,1018,16,0.9845261121856866,0.0154738878143133,0.0,3.796108306232819,0.597449620474254,0.8823413513094824,0.0,3.9021601016518423,98.45261121856866,1.5473887814313299,0.625997832534536,0.0
